"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"21","DeAndre Hopkins (ARI)","6","8","119","19.8","35","3","0","0","0","0","0","1","11.9","11.9","100.0%"
"22","Curtis Samuel (CAR)","5","7","31","6.2","12","0","1","4","23","0","0","1","11.4","11.4","40.0%"
"23","Golden Tate (NYG)","1","4","51","51.0","51","1","1","0","0","0","0","1","11.1","11.1","45.0%"
"24","Sterling Shepard (NYG)","9","11","111","12.3","24","3","0","0","0","0","0","1","11.1","11.1","55.0%"
"25","Scott Miller (TB)","3","3","49","16.3","33","1","1","0","0","0","0","1","10.9","10.9","0.0%"
"26","Steven Sims (WAS)","5","11","45","9.0","19","0","1","0","0","0","0","1","10.5","10.5","7.0%"
"27","Tyrell Williams (LV)","2","3","45","22.5","40","1","1","0","0","0","0","1","10.5","10.5","23.0%"
"28","Marquise Brown (BAL)","4","4","45","11.3","24","1","1","0","0","0","0","1","10.5","10.5","93.0%"
"29","Danny Amendola (DET)","8","13","102","12.8","46","1","0","0","0","0","0","1","10.2","10.2","3.0%"
"30","Cooper Kupp (LAR)","6","6","41","6.8","11","0","1","0","0","0","0","1","10.1","10.1","97.0%"
"31","Keenan Allen (LAC)","9","10","99","11.0","19","0","0","0","0","0","0","1","9.9","9.9","96.0%"
"32","John Brown (BUF)","7","10","99","14.1","40","2","0","0","0","0","0","1","9.9","9.9","89.0%"
"33","N'Keal Harry (NE)","2","4","15","7.5","8","0","1","2","22","0","0","1","9.7","9.7","47.0%"
"34","D.K. Metcalf (SEA)","2","4","36","18.0","19","0","1","0","0","0","0","1","9.6","9.6","97.0%"
"35","Darius Slayton (NYG)","2","3","31","15.5","26","1","1","0","0","0","0","1","9.1","9.1","85.0%"
"36","Robby Anderson (CAR)","4","6","66","16.5","41","1","0","0","0","0","0","1","8.6","8.6","47.0%"
"37","Damiere Byrd (NE)","6","6","86","14.3","51","1","0","0","0","0","0","1","8.6","8.6","0.0%"
"38","James Washington (PIT)","5","11","83","16.6","34","2","0","0","0","0","0","1","8.3","8.3","21.0%"
"39","Tre'Quan Smith (NO)","1","1","21","21.0","21","1","1","0","0","0","0","1","8.1","8.1","2.0%"
"40","Stefon Diggs (BUF)","4","6","76","19.0","46","1","0","1","4","0","0","1","8.0","8.0","95.0%"
"41","Courtland Sutton (DEN)","4","10","79","19.8","33","2","0","0","0","0","0","1","7.9","7.9","97.0%"
"42","Keelan Cole (JAC)","3","6","76","25.3","55","2","0","0","0","0","0","1","7.6","7.6","0.0%"
"43","Sammy Watkins (KC)","3","4","49","16.3","29","1","0","0","0","0","0","1","6.9","6.9","59.0%"
"44","Odell Beckham Jr. (CLE)","8","13","66","8.3","17","0","0","0","0","0","0","1","6.6","6.6","100.0%"
"45","Miles Boykin (BAL)","1","1","5","5.0","5","0","1","0","0","0","0","1","6.5","6.5","4.0%"
"46","Christian Kirk (ARI)","4","5","33","8.3","15","0","0","1","28","0","0","1","6.1","6.1","60.0%"
"47","Will Fuller (HOU)","5","7","61","12.2","31","1","0","0","0","0","0","1","6.1","6.1","88.0%"
"48","Albert Wilson (MIA)","5","8","59","11.8","21","1","0","0","0","0","0","1","5.9","5.9","1.0%"
"49","Corey Davis (TEN)","3","6","57","19.0","22","1","0","0","0","0","0","1","5.7","5.7","8.0%"
"50","Jake Kumerow (GB)","1","1","49","49.0","49","1","0","0","0","0","0","1","4.9","4.9","0.0%"
"51","Josh Gordon (FA)","1","1","58","58.0","58","1","0","0","0","0","0","1","4.8","4.8","4.0%"
"52","Chris Lacy (FA)","1","2","48","48.0","48","1","0","0","0","0","0","1","4.8","4.8","0.0%"
"53","Brandin Cooks (HOU)","4","8","46","11.5","17","0","0","0","0","0","0","1","4.6","4.6","87.0%"
"54","Zach Pascal (IND)","4","6","44","11.0","24","1","0","0","0","0","0","1","4.4","4.4","3.0%"
"55","Kenny Golladay (DET)","3","7","44","14.7","26","1","0","0","0","0","0","1","4.4","4.4","99.0%"
"56","Larry Fitzgerald (ARI)","3","5","42","14.0","16","0","0","0","0","0","0","1","4.2","4.2","23.0%"
"57","Diontae Johnson (PIT)","5","7","62","12.4","29","1","0","0","0","0","1","1","4.2","4.2","82.0%"
"58","Vyncint Smith (NYJ)","3","5","40","13.3","31","1","0","0","0","0","0","1","4.0","4.0","0.0%"
"59","Deebo Samuel (SF)","1","3","29","29.0","29","1","0","1","8","0","0","1","3.7","3.7","89.0%"
"60","Marcus Johnson (IND)","2","4","37","18.5","20","1","0","0","0","0","0","1","3.7","3.7","0.0%"
"61","Josh Reynolds (LAR)","2","4","36","18.0","28","1","0","0","0","0","0","1","3.6","3.6","5.0%"
"62","Damion Ratley (CLE)","2","2","33","16.5","21","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"63","Russell Gage (ATL)","5","6","27","5.4","11","0","0","1","6","0","0","1","3.3","3.3","3.0%"
"64","Adam Thielen (MIN)","3","3","27","9.0","13","0","0","1","3","0","0","1","3.0","3.0","99.0%"
"65","Tajae Sharpe (MIN)","2","2","28","14.0","16","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"66","Tyler Boyd (CIN)","3","7","26","8.7","16","0","0","0","0","0","0","1","2.6","2.6","91.0%"
"67","Malik Turner (FA)","3","3","26","8.7","15","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"68","Tim Patrick (DEN)","3","7","26","8.7","12","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"69","Dontrelle Inman (WAS)","2","3","25","12.5","22","1","0","0","0","0","0","1","2.5","2.5","0.0%"
"70","Olabisi Johnson (MIN)","1","1","19","19.0","19","0","0","1","6","0","0","1","2.5","2.5","1.0%"
"71","T.Y. Hilton (IND)","4","9","25","6.3","11","0","0","0","0","0","0","1","2.5","2.5","94.0%"
"72","John Ross (CIN)","2","3","24","12.0","20","1","0","0","0","0","0","1","2.4","2.4","21.0%"
"73","Jarvis Landry (CLE)","5","8","23","4.6","10","0","0","0","0","0","0","1","2.3","2.3","92.0%"
"74","Kelvin Harmon (WAS)","2","3","22","11.0","17","0","0","0","0","0","0","1","2.2","2.2","1.0%"
"75","Isaiah Ford (MIA)","3","5","21","7.0","8","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"76","Dede Westbrook (JAC)","2","4","14","7.0","11","0","0","1","7","0","0","1","2.1","2.1","14.0%"
"77","Demarcus Robinson (KC)","2","3","21","10.5","13","0","0","0","0","0","0","1","2.1","2.1","2.0%"
"78","Cody Latimer (WAS)","1","2","21","21.0","21","1","0","0","0","0","0","1","2.1","2.1","0.0%"
"79","Geronimo Allison (DET)","2","4","19","9.5","11","0","0","0","0","0","0","1","1.9","1.9","1.0%"
"80","Amari Cooper (DAL)","1","2","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","99.0%"
"81","Pharoh Cooper (CAR)","1","1","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"82","Keelan Doss (LV)","1","2","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"83","Robert Woods (LAR)","4","9","17","4.3","6","0","0","0","0","0","0","1","1.7","1.7","94.0%"
"84","Justin Watson (TB)","2","2","17","8.5","12","0","0","0","0","0","0","1","1.7","1.7","1.0%"
"85","Willie Snead (BAL)","1","1","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"86","Allen Lazard (GB)","2","3","14","7.0","10","0","0","0","0","0","0","1","1.4","1.4","27.0%"
"87","Mohamed Sanu (NE)","2","8","13","6.5","7","0","0","0","0","0","0","1","1.3","1.3","7.0%"
"88","Chris Hogan (FA)","1","3","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"89","DaeSean Hamilton (DEN)","2","9","13","6.5","9","0","0","0","0","0","0","1","1.3","1.3","1.0%"
"90","Ted Ginn (CHI)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","1.0%"
"91","Jeff Smith (NYJ)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"92","Kendrick Bourne (SF)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","2.0%"
"93","Riley Ridley (CHI)","2","2","10","5.0","13","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"94","Mecole Hardman (KC)","1","2","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","68.0%"
"95","Jaron Brown (FA)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"96","Julian Edelman (NE)","2","5","9","4.5","11","0","0","0","0","0","0","1","0.9","0.9","91.0%"
"97","Emmanuel Sanders (NO)","2","4","9","4.5","5","0","0","0","0","0","0","1","0.9","0.9","73.0%"
"98","Allen Hurns (MIA)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"99","Jarius Wright (FA)","1","4","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"100","Andre Patton (ARI)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"101","C.J. Board (JAC)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"102","Andre Roberts (BUF)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"103","Cordarrelle Patterson (CHI)","1","4","6","6.0","6","0","0","1","0","0","0","1","0.6","0.6","1.0%"
"104","Michael Gallup (DAL)","1","3","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","93.0%"
"105","Cole Beasley (BUF)","1","6","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","11.0%"
"106","Zay Jones (LV)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.0%"
"107","Mike Thomas (CIN)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"108","Ashton Dulin (IND)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"109","Ishmael Hyman (CAR)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"110","Andy Isabella (ARI)","1","1","4","4.0","4","0","0","1","-1","0","0","1","0.3","0.3","3.0%"
"111","Kalif Raymond (TEN)","1","2","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"112","Deonte Harris (NO)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","1.0%"
"113","Isaac Whitney (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Alexander Hollins (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Hunter Renfrow (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0%"
"118","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"119","Artavis Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Collin Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Anthony Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Robert Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","J.J. Arcega-Whiteside (PHI)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"125","Krishawn Hogan (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Johnnie Dixon (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Mack Hollins (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"131","Jehu Chesson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","DaMarkus Lodge (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Hakeem Butler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"134","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"138","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Khadarel Hodge (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Jon'Vea Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Tyron Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Duke Williams (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Jason Moore (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"153","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Malik Henry (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Michael Walker (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"158","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Antoine Wesley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Bryan Edwards (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"161","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"162","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"163","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"164","Dillon Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","KeeSean Johnson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"166","Preston Williams (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.0%"
"167","Jakobi Meyers (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"168","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Bryant Mitchell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","David Sills (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Gary Jennings Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Stephen Carlson (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"174","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Nick Easley (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"177","Quinton Bell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"178","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","Juwann Winfree (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","JuJu Smith-Schuster (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"181","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"184","Rashard Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","22.0%"
"186","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"187","Trey Quinn (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Jester Weah (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Marcell Ateman (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"190","Dante Pettis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"191","Deon Cain (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"192","Cedrick Wilson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Jaleel Scott (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Calvin Ridley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"196","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","J'Mon Moore (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Cyril Grayson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Braxton Berrios (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"204","D.J. Chark (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"205","Christian Blake (ATL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"206","Isaiah McKenzie (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"207","Brandon Powell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Byron Pringle (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"210","Devin Gray (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Ryan Switzer (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Saeed Blacknall (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Rico Gafford (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"216","Jordan Veasy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Steven Mitchell Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Trent Sherfield (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"221","Emmanuel Butler (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Keke Coutee (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"224","Robert Foster (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Javon Wims (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"226","Marquez Valdes-Scantling (GB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"227","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Auden Tate (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"229","Richie James (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"230","Darvin Kidsy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Da'Mari Scott (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"232","Chad Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","David Moore (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"234","Dylan Cantrell (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Ventell Bryant (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"236","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Johnathon Johnson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"251","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Ahmad Wagner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Darrell Stewart Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Lynn Bowden Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"257","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Quartney Davis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
