"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"112","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Rico Gafford (LV)","1","1","17","17.0","17","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Jordan Veasy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Trent Sherfield (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Devin Gray (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Saeed Blacknall (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Tyron Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Michael Walker (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Stephen Carlson (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Nick Easley (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Scott Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Quinton Bell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"132","Juwann Winfree (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Ishmael Hyman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Miles Boykin (BAL)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"136","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"137","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Jason Moore (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"139","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Malik Henry (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Bryan Edwards (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"146","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"147","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","DaMarkus Lodge (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"150","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"153","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Collin Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Anthony Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"157","Hakeem Butler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"158","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"159","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Gary Jennings Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Dillon Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","KeeSean Johnson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"163","Preston Williams (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.0%"
"164","Antoine Wesley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Jakobi Meyers (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"166","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"167","Bryant Mitchell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","David Sills (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Johnnie Dixon (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Jon'Vea Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Travis Fulgham (GB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"174","Terry McLaurin (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"175","Christian Blake (ATL)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"176","Chad Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Ryan Switzer (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","C.J. Board (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"180","Isaac Whitney (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Andre Patton (ARI)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"182","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","22.0%"
"184","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Chris Godwin (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"188","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"191","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Robert Davis (PHI)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"195","Artavis Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Jehu Chesson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Mack Hollins (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"198","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Josh Reynolds (LAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"200","Richie James (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Robert Foster (BUF)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"203","Emmanuel Butler (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Auden Tate (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"206","J'Mon Moore (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Jester Weah (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"208","Trey Quinn (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Dylan Cantrell (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Dante Pettis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"211","Byron Pringle (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"212","Brandon Powell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Darvin Kidsy (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"214","Da'Mari Scott (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"215","D.J. Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.0%"
"216","Deon Cain (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"217","Kendrick Bourne (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"218","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"220","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Cedrick Wilson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Calvin Ridley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"223","James Washington (PIT)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","21.0%"
"224","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Thomas Ives (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Johnathon Johnson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"241","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Ahmad Wagner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Darrell Stewart Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Lynn Bowden Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"247","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Quartney Davis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Kristian Wilkerson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Kyle Williams (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Isaiah Zuber (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","George Campbell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
