"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","OWN"
"85","Alec Ingold (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Damarea Crockett (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Darwin Thompson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"88","Wes Hills (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"89","Qadree Ollison (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Dexter Williams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"91","Ty Johnson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"92","Jacques Patrick (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Karan Higdon (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Jakob Johnson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"95","Darrynton Evans (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"96","Connor Slomka (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Joshua Kelley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"98","J.J. Taylor (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Javon Leake (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Michael Warren II (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.0%"
"102","Eno Benjamin (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"103","A.J. Dillon (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.0%"
"104","Ke'Shawn Vaughn (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.0%"
"105","Salvon Ahmed (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Darius Anderson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Lamical Perine (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"108","Artavis Pierce (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","DeeJay Dallas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"111","Adrian Killins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Xavier Jones (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Benny LeMay (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"114","Darius Bradwell (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Tony Jones Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Levante Bellamy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.0%"
"118","Chandler Cox (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Khari Blasingame (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Jeremy Cox (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"121","John Lovett (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Austin Walter (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Bruce Anderson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Cullen Gillaspia (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"125","D'Andre Swift (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.0%"
"126","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"127","Zack Moss (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.0%"
"128","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.0%"
"129","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"130","Derrick Gore (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Reggie Bonnafon (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"133","William Stanback (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Troymaine Pope (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Wayne Gallman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"136","Samaje Perine (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Kareem Hunt (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.0%"
"138","Marlon Mack (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.0%"
"139","Corey Clement (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Cethan Carter (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"141","Brian Hill (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"142","T.J. Logan (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Elijah McGuire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Tarik Cohen (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.0%"
"145","Ryan Nall (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Mike Boone (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"147","Johnny Stanton (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Jeff Wilson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Patrick Ricard (BAL)","0","0","0","0","0","0","1","1","6","6.0","0","0","1","0.0","0.0","0.0%"
"150","Nyheim Hines (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.0%"
"151","Jaylen Samuels (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"152","Myles Gaskin (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"153","Justin Jackson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33.0%"
"154","Josh Adams (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Saquon Barkley (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"156","Trey Edmunds (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"157","Bo Scarbrough (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"158","John Kelly (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","Trenton Cannon (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Buddy Howell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"161","Nick Bawden (DET)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"162","Rashaad Penny (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.0%"
"163","Jordan Wilkins (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"164","Scottie Phillips (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Raymond Calais (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Josh Hokit (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Sandro Platzgummer (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Sewo Olonilua (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Jason Huntley (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","James Robinson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","JaMycal Hasty (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"176","Lynn Bowden Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"177","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Bobby Holly (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Nathan Cottrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Ward Jonathan (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"181","Mikey Daniel (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Luke Sellers (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Cameron Scarlett (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Spencer Nigh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","CJ Ham (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"187","Javarris James (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"188","Andre Anderson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"189","Garrett Mills (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"190","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Xavier Omon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"192","Lamar Miller (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"193","Rodney Stewart (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"194","Jay Finley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"195","Chad Spann (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"196","Shane Bannon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"197","Anthony Sherman (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"198","Isaac Odim (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"199","Nick Bellore (SEA)","0","0","0","0","0","0","1","1","20","20.0","0","0","1","0.0","0.0","0.0%"
"200","Frank Gore (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"201","Dantrell Savage (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"202","Javarris Williams (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"203","Anthony Alridge (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"204","Adrian Peterson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"205","Chad Simpson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"206","Samkon Gado (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"207","Matt Lawrence (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"208","Marcus Mason (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"209","Korey Hall (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"210","Kenny Irons (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"211","Marcus Mailei (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"212","Madison Hedgecock (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"213","Michael Burton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Mike Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Brennan Clay (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"216","Roosevelt Nix (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","T.J. Yeldon (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Ameer Abdullah (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"219","Todd Gurley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"220","Dan Vitale (NE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"221","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"222","DeAndre Washington (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"223","Jalen Richard (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"224","Tra Carson (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"226","Rod Smith (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","D.J. Foster (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"228","Tyler Ervin (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Kenneth Dixon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Devontae Booker (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"231","Paul Perkins (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"232","Kenjon Barner (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"233","Rex Burkhead (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"234","Kyle Juszczyk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Zach Line (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"236","Patrick DiMarco (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Jamize Olawale (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"238","Senorise Perry (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Carlin Isles (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"240","Tim Flanders (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"241","Jerick McKinnon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"242","Willie Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
""
""
