"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"52","Kelvin Harmon (WAS)","3","5","51","17.0","26","2","0","0","0","0","0","1","5.1","5.1","1.0%"
"53","Tyreek Hill (KC)","5","8","55","11.0","17","0","0","1","-4","0","0","1","5.1","5.1","100.0%"
"54","Chris Godwin (TB)","4","6","50","12.5","27","1","0","0","0","0","0","1","5.0","5.0","100.0%"
"55","Michael Thomas (NO)","6","8","48","8.0","14","0","0","0","0","0","0","1","4.8","4.8","100.0%"
"56","D.J. Chark (JAC)","2","5","47","23.5","30","1","0","0","0","0","0","1","4.7","4.7","95.0%"
"57","Jakobi Meyers (NE)","3","7","46","15.3","21","1","0","0","0","0","0","1","4.6","4.6","1.0%"
"58","A.J. Brown (TEN)","3","4","45","15.0","16","0","0","0","0","0","0","1","4.5","4.5","99.0%"
"59","Darius Slayton (NYG)","6","9","44","7.3","13","0","0","0","0","0","0","1","4.4","4.4","85.0%"
"60","Cody Latimer (WAS)","1","3","43","43.0","43","1","0","0","0","0","0","1","4.3","4.3","0.0%"
"61","Kendrick Bourne (SF)","3","3","42","14.0","30","1","0","0","0","0","0","1","4.2","4.2","2.0%"
"62","Emmanuel Sanders (NO)","4","6","41","10.3","18","0","0","0","0","0","0","1","4.1","4.1","73.0%"
"63","Josh Reynolds (LAR)","4","4","39","9.8","20","1","0","0","0","0","0","1","3.9","3.9","5.0%"
"64","Isaiah McKenzie (BUF)","3","3","34","11.3","18","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"65","Jarius Wright (FA)","3","5","34","11.3","14","0","0","0","0","0","0","1","3.4","3.4","0.0%"
"66","Allen Hurns (MIA)","3","4","33","11.0","14","0","0","0","0","0","0","1","3.3","3.3","0.0%"
"67","Danny Amendola (DET)","3","8","32","10.7","14","0","0","0","0","0","0","1","3.2","3.2","3.0%"
"68","Diontae Johnson (PIT)","1","5","14","14.0","14","0","0","1","17","0","0","1","3.1","3.1","82.0%"
"69","Steven Sims (WAS)","3","4","29","9.7","14","0","0","0","0","0","0","1","2.9","2.9","7.0%"
"70","Odell Beckham Jr. (CLE)","3","6","29","9.7","19","0","0","0","0","0","0","1","2.9","2.9","100.0%"
"71","Tevin Jones (DAL)","1","1","28","28.0","28","1","0","0","0","0","0","1","2.8","2.8","0.0%"
"72","Justin Hardy (FA)","3","3","28","9.3","13","0","0","0","0","0","0","1","2.8","2.8","0.0%"
"73","Robert Foster (BUF)","1","2","20","20.0","20","1","0","1","7","0","0","1","2.7","2.7","0.0%"
"74","Pharoh Cooper (CAR)","4","6","26","6.5","9","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"75","Brandin Cooks (HOU)","2","2","24","12.0","28","1","0","0","0","0","0","1","2.4","2.4","87.0%"
"76","Corey Davis (TEN)","1","2","23","23.0","23","1","0","0","0","0","0","1","2.3","2.3","8.0%"
"77","Christian Kirk (ARI)","3","7","23","7.7","10","0","0","0","0","0","0","1","2.3","2.3","60.0%"
"78","Demaryius Thomas (FA)","3","5","23","7.7","9","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"79","Vyncint Smith (NYJ)","2","3","23","11.5","12","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"80","Tavon Austin (FA)","2","5","22","11.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"81","Alex Erickson (CIN)","2","2","21","10.5","15","0","0","0","0","0","0","1","2.1","2.1","1.0%"
"82","Geronimo Allison (DET)","2","3","20","10.0","15","0","0","0","0","0","0","1","2.0","2.0","1.0%"
"83","Phillip Dorsett (SEA)","2","6","15","7.5","9","0","0","0","0","0","0","1","1.5","1.5","2.0%"
"84","Zay Jones (LV)","2","3","14","7.0","8","0","0","0","0","0","0","1","1.4","1.4","1.0%"
"85","Tre'Quan Smith (NO)","2","2","14","7.0","9","0","0","0","0","0","0","1","1.4","1.4","2.0%"
"86","Mohamed Sanu (NE)","3","5","14","4.7","6","0","0","0","0","0","0","1","1.4","1.4","7.0%"
"87","Cody Hollister (TEN)","2","2","13","6.5","11","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"88","Ashton Dulin (IND)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"89","DaeSean Hamilton (DEN)","2","3","12","6.0","7","0","0","0","0","0","0","1","1.2","1.2","1.0%"
"90","Willie Snead (BAL)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","1.0%"
"91","Da'Mari Scott (NYG)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"92","Keelan Doss (LV)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"93","Keelan Cole (JAC)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"94","Josh Gordon (FA)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","4.0%"
"95","Mecole Hardman (KC)","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","68.0%"
"96","Tyrell Williams (LV)","1","4","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","23.0%"
"97","Will Fuller (HOU)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","88.0%"
"98","Jamison Crowder (NYJ)","2","9","8","4.0","9","0","0","0","0","0","0","1","0.8","0.8","55.0%"
"99","Andre Patton (ARI)","1","2","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"100","Terry McLaurin (WAS)","2","4","8","4.0","11","0","0","0","0","0","0","1","0.8","0.8","95.0%"
"101","Jaron Brown (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"102","Michael Walker (JAC)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"103","Greg Ward (PHI)","1","3","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.0%"
"104","Seth Roberts (CAR)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"105","Braxton Berrios (NYJ)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"106","Deon Cain (PIT)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"107","Olabisi Johnson (MIN)","1","3","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","1.0%"
"108","Marquise Brown (BAL)","1","2","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","93.0%"
"109","Anthony Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Riley Ridley (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Collin Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"116","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","JuJu Smith-Schuster (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"118","Hakeem Butler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"119","John Ross (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.0%"
"120","Hunter Renfrow (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0%"
"121","Rico Gafford (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","DaMarkus Lodge (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Andy Isabella (ARI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"125","Saeed Blacknall (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Alexander Hollins (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","N'Keal Harry (NE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","47.0%"
"131","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Isaiah Ford (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Malik Turner (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","Khadarel Hodge (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Tyron Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Olamide Zaccheaus (ATL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Jason Moore (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Duke Williams (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"148","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Malik Henry (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Deonte Harris (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"152","Stephen Carlson (CLE)","2","2","28","14.0","21","1","0","0","0","0","0","1","0.0","0.0","0.0%"
"153","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Bryant Mitchell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","David Sills (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Gary Jennings Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Jon'Vea Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Preston Williams (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.0%"
"160","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Johnnie Dixon (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"164","Antoine Wesley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Nick Easley (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Scott Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Quinton Bell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"170","Juwann Winfree (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Ishmael Hyman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","KeeSean Johnson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"173","Miles Boykin (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"174","Bryan Edwards (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"175","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"176","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"177","Stanley Morgan Jr. (CIN)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"178","Dillon Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Jordan Veasy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Cyril Grayson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Rashard Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"188","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","22.0%"
"189","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"190","C.J. Board (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Chad Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Isaac Whitney (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"194","Ryan Switzer (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Byron Pringle (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Mack Hollins (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"199","Darvin Kidsy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Jehu Chesson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Chris Lacy (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"202","Justin Watson (TB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"203","Steven Mitchell Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Trent Sherfield (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"206","Devin Gray (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Brandon Powell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Dante Pettis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"209","J'Mon Moore (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Jester Weah (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Trey Quinn (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"212","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Cedrick Wilson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Krishawn Hogan (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"215","Jaleel Scott (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Marcell Ateman (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"218","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Tim Patrick (DEN)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"221","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Dylan Cantrell (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Damion Ratley (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"224","Marquez Valdes-Scantling (GB)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"225","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Keke Coutee (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"227","Artavis Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Emmanuel Butler (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Richie James (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"231","Robert Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Darrius Shepherd (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Johnathon Johnson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"248","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Ahmad Wagner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Darrell Stewart Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Lynn Bowden Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"254","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Quartney Davis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","George Campbell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Zimari Manning (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
