"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","OWN"
"127","Ke'Shawn Vaughn (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.0%"
"128","Lamical Perine (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"129","Bruce Anderson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","John Lovett (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Khari Blasingame (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.0%"
"133","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"134","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"135","Zack Moss (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.0%"
"136","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.0%"
"137","D'Andre Swift (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.0%"
"138","Derrick Gore (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Alex Armah (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","William Stanback (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Patrick Ricard (BAL)","0","0","0","0","0","0","1","1","3","3.0","0","0","1","0.0","0.0","0.0%"
"142","Wayne Gallman (NYG)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","1.0%"
"143","Samaje Perine (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"144","Kareem Hunt (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.0%"
"145","Brian Hill (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"146","Cethan Carter (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Elijah McGuire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","T.J. Logan (TB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"149","Brandon Wilson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","42.0%"
"150","Reggie Bonnafon (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"151","Mike Boone (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"152","Dontrell Hilliard (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Johnny Stanton (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Dalyn Dawkins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Trey Edmunds (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Josh Adams (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Myles Gaskin (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"158","Bo Scarbrough (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"159","John Kelly (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Darrel Williams (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"161","Ryan Nall (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Buddy Howell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"163","Boston Scott (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"164","Nick Bawden (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"165","Trenton Cannon (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"166","Scottie Phillips (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Josh Hokit (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Sandro Platzgummer (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Bobby Holly (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Sewo Olonilua (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Jason Huntley (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","James Robinson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","JaMycal Hasty (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"178","Raymond Calais (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Lynn Bowden Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"180","Nathan Cottrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Cameron Scarlett (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Ward Jonathan (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"183","Mikey Daniel (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Luke Sellers (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Spencer Nigh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Elijhaa Penny (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Javarris James (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"190","Andre Anderson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"191","Garrett Mills (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"192","Xavier Omon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"193","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Lamar Miller (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"195","Brandon Bolden (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Rodney Stewart (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"197","Jay Finley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"198","Chad Spann (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"199","Shane Bannon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"200","Anthony Sherman (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Isaac Odim (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"202","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"203","Dantrell Savage (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"204","Javarris Williams (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"205","Anthony Alridge (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"206","Adrian Peterson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"207","Chad Simpson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"208","Matt Lawrence (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"209","Samkon Gado (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"210","Korey Hall (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"211","Kenny Irons (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"212","Marcus Mason (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"213","Marcus Mailei (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"214","Madison Hedgecock (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"215","Michael Burton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Brennan Clay (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"217","Roosevelt Nix (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","T.J. Yeldon (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"219","Tevin Coleman (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67.0%"
"220","Melvin Gordon (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.0%"
"221","Dan Vitale (NE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"222","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","CJ Ham (MIN)","0","0","0","0","0","0","0","2","0","0","0","0","1","0.0","0.0","0.0%"
"224","Rod Smith (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Andy Janovich (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","D.J. Foster (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"227","Tyler Ervin (GB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"228","Kenneth Dixon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Devontae Booker (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"230","Kenjon Barner (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"231","Zach Line (FA)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"232","Jamize Olawale (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"233","Carlin Isles (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"234","Senorise Perry (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"236","Willie Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"237","Tim Flanders (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"238","Jerick McKinnon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"239","Corey Clement (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
