"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"257","Isaiah Zuber (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","George Campbell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Isaiah Coulter (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Kirk Merritt (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Nick Westbrook (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"262","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"263","Easop Winston Jr. (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"264","Stephen Guidry (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"265","Reggie Begelton (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"266","Gunner Olszewski (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"267","CeeDee Lamb (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.0%"
"268","Damion Willis (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"269","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"270","Ventell Bryant (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"271","Thomas Ives (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"272","DJ Montgomery (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"273","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.0%"
"274","Henry Ruggs III (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","58.0%"
"275","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"276","Antonio Gandy-Golden (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"277","Jeff Thomas (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"278","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"279","Kalija Lipscomb (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"280","Gabriel Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"281","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"282","Isaiah Hodgins (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"283","James Proche (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"284","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.0%"
"285","K.J. Hill (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"286","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.0%"
"287","John Hightower (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"288","Aaron Fuller (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"289","Donovan Peoples-Jones (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"290","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.0%"
"291","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"292","KJ Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"293","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61.0%"
"294","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.0%"
"295","Laviska Shenault Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.0%"
"296","Jalen Reagor (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.0%"
"297","Zimari Manning (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"298","Manasseh Bailey (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"299","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"300","Jeff Cotton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"301","Dalton Schoen (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"302","J.J. Koski (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"303","Earnest Edwards (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"304","Brandon Polk (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"305","Siaosi Mariner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"306","Josh Hammond (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"307","Marvelle Ross (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"308","De'Michael Harris (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"309","Matt Cole (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"310","JoJo Ward (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"311","Andre Baccellia (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"312","TreVontae Hights (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"313","Chris Rowland (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"314","Jalen McCleskey (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"315","Juwan Green (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"316","Josh Pearson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"317","John Hurst (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"318","Derrick Dillon (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"319","Maurice Ffrench (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"320","Justice Shelton-Mosley (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"321","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"322","Eron Riley (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"323","Demario Ballard (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"324","Travis Benjamin (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"325","Patrick Edwards (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"326","Mohamed Sanu (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"327","Alshon Jeffery (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0%"
"328","Taj Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"329","Andy Fantuz (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"330","A.J. Green (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"331","Scotty McKnight (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"332","Tavon Austin (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"333","Keenan Allen (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"334","Cordarrelle Patterson (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"335","Marquise Goodwin (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"336","Michael Calvin (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"337","Josh Bellamy (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"338","Kenny McKinley (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"339","Juaquin Iglesias (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"340","John Standeford (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"341","Brandon London (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"342","Bobby Wade (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"343","Austin Collie (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"344","DeSean Jackson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"345","Chris Henry (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"346","Jeremy Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"347","Tyler Grisham (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"348","Todd Watkins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"349","Onrea Jones (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"350","Patrick Williams (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"351","Dominique Edison (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"352","Andre Roberts (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"353","Lance Long (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"354","Maurice Purify (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"355","Matt Slater (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"356","Marko Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"357","Larry Fitzgerald (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.0%"
"358","Mike Furrey (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"359","Sam Giguere (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"360","Rod Harper (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"361","Nate Hughes (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"362","DeAndrew White (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"363","Darius Jennings (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"364","DeAndre Carter (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"365","Jake Kumerow (GB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"366","Geremy Davis (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"367","Damiere Byrd (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"368","Tyler Davis (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"369","Mike Thomas (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"370","Jakeem Grant (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"371","Demarcus Robinson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"372","Tyler Ervin (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"373","Ricardo Louis (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"374","Chris Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"375","Cody Core (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"376","Tajae Sharpe (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"377","Rashard Higgins (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"378","Pharoh Cooper (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"379","Josh Doctson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"380","Corey Coleman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"381","Laquon Treadwell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"382","Johnny Holton (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"383","Trevor Davis (CHI)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"384","Marcus Johnson (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"385","Tyreek Hill (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"386","Stefon Diggs (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"387","De'Anthony Thomas (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"388","Donte Moncrief (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","6.0%"
"389","Marqise Lee (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"390","Sammy Watkins (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59.0%"
"391","Diontae Spencer (DEN)","1","1","0","0.0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"392","Phillip Dorsett (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"393","Devin Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"394","Justin Hardy (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"395","Nelson Agholor (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"396","Devin Funchess (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.0%"
"397","Amari Cooper (DAL)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","99.0%"
"398","Dontrelle Inman (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"399","Bennie Fowler III (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"400","Adam Thielen (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"401","Michael Walker (JAC)","0","0","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
