"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"49","Mo Alie-Cox (IND)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"50","Daniel Brown (NYJ)","1","2","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"51","Benjamin Watson (FA)","1","3","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","2.0%"
"52","Mike Gesicki (MIA)","1","5","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","81.0%"
"53","Marcedes Lewis (GB)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"54","Clive Walford (FA)","0","0","0","0","0","0","0","0","4","0","0","1","0.4","0.4","0.0%"
"55","David Njoku (CLE)","1","3","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","6.0%"
"56","C.J. Uzomah (CIN)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","1.0%"
"57","Isaac Nauta (DET)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"58","Troy Fumagalli (DEN)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"59","Vance McDonald (PIT)","1","1","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","3.0%"
"60","Durham Smythe (MIA)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"61","Darren Fells (HOU)","2","4","2","1.0","2","0","0","0","0","0","0","1","0.2","0.2","3.0%"
"62","Ross Travis (NYJ)","1","1","1","1.0","1","0","0","0","0","0","0","1","0.1","0.1","0.0%"
"63","Jaeden Graham (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"64","Garrett Dickerson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","Albert Okwuegbunam (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"66","T.J. Hockenson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.0%"
"67","Tommy Sweeney (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Nick Keizer (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Will Dissly (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"70","Kevin Radar (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"71","Tanner Hudson (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"72","Deon Yelder (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Ross Dwelley (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Cole Wick (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Daniel Helm (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Josh Oliver (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Hale Hentges (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Austin Fort (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","John Lovett (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Donald Parham (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"82","Nate Becker (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Matt Sokol (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Alex Ellis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Carson Meier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Caleb Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Brandon Dillon (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"88","Kendall Blanton (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"89","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"91","Jace Sternberger (GB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","19.0%"
"92","Charles Scarff (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Dax Raymond (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Jakob Johnson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Kahale Warring (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Zach Gentry (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Stephen Carlson (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Chris Herndon IV (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.0%"
"99","Jordan Franks (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Evan Baylis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Pharaoh Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Evan Engram (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.0%"
"103","Taysom Hill (NO)","1","1","12","12.0","12","0","0","5","13","0","0","1","0.0","0.0","3.0%"
"104","Darrell Daniels (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"105","Jeremy Sprinkle (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"106","Cole Hikutini (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Gerald Everett (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"108","Mason Schreck (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Cethan Carter (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"110","Eric Saubert (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Adam Shaheen (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Jake Butt (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Johnny Mundt (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"114","Jason Croom (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Tyrone Swoopes (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Jordan Thomas (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Dalton Schultz (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"118","Marcus Baugh (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Antony Auclair (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Ryan Izzo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Dylan Cantrell (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Garrett Griffin (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Colin Thompson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Dan Arnold (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"125","Jason Vander Laan (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Ian Bunting (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Thaddeus Moss (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"129","Kyle Markway (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Charlie Taumoepeau (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Ben Ellefson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Tyler Davis (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Jake Burt (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Rashod Berry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Nate Wieting (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Eli Wolf (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Dylan Stapleton (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Luke Sellers (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Nakia Griffin-Stewart (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Brycen Hopkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Charles Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"153","Parker Hesse (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Chris Myarick (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Darion Clark (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"157","Hunter Bryant (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Jared Pinkney (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Jacob Breeland (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Colby Parkinson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Harrison Bryant (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Adam Trautman (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"163","Devin Asiasi (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"164","Josiah Deguara (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Cam Sutton (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Chase Harrell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Ryan Becker (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Bryce Sterk (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Farrod Green (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","John Nalbone (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"174","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"175","Lance Kendricks (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"176","Luke Stocker (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"177","Rob Gronkowski (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"178","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"179","Lee Smith (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"180","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"181","Deangelo Peterson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"182","Derek Carrier (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","Garrett Celek (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"184","Daniel Hardy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"185","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"186","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"187","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"188","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"190","Buck Ortega (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"191","Greg Olsen (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.0%"
"192","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"193","Jake Nordin (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"194","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"195","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"196","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"197","Khari Lee (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","James O'Shaughnessy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Kyle Nelson (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"200","Scott Simonson (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Maxx Williams (ARI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"202","Ben Koyack (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"203","Tyler Kroft (BUF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"204","Blake Bell (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"205","Jerell Adams (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Stephen Anderson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Temarrick Hemingway (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Nick Vannett (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"209","Eric Tomlinson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Beau Brinkley (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"211","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"212","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"213","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"214","Eric Ebron (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","52.0%"
"215","Xavier Grimble (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Trey Burton (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"217","Richard Rodgers (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Jordan Reed (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"219","Levine Toilolo (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Luke Willson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Demetrius Harris (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
""
""
