"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"18","Jamison Crowder (NYJ)","6","9","98","16.3","30","3","0","0","0","0","0","1","9.8","9.8","55.0%"
"19","Auden Tate (CIN)","5","11","91","18.2","29","1","0","0","0","0","0","1","9.1","9.1","2.0%"
"20","Michael Thomas (NO)","8","12","89","11.1","26","1","0","0","0","0","0","1","8.9","8.9","100.0%"
"21","DeVante Parker (MIA)","3","4","28","9.3","12","0","1","0","0","0","0","1","8.8","8.8","96.0%"
"22","D.J. Moore (CAR)","7","10","73","10.4","23","1","0","1","13","0","0","1","8.6","8.6","98.0%"
"23","Tyler Lockett (SEA)","5","5","75","15.0","22","2","0","1","3","0","0","1","7.8","7.8","97.0%"
"24","Robert Woods (LAR)","0","4","0","0","0","0","0","2","16","1","0","1","7.6","7.6","94.0%"
"25","Courtland Sutton (DEN)","4","8","76","19.0","41","1","0","0","0","0","0","1","7.6","7.6","97.0%"
"26","DeAndre Hopkins (ARI)","9","12","55","6.1","18","0","0","0","0","0","0","1","7.5","7.5","100.0%"
"27","D.K. Metcalf (SEA)","4","5","69","17.3","30","1","0","1","4","0","0","1","7.3","7.3","97.0%"
"28","Mike Williams (LAC)","5","10","72","14.4","20","1","0","0","0","0","0","1","7.2","7.2","72.0%"
"29","Larry Fitzgerald (ARI)","6","8","69","11.5","22","1","0","0","0","0","0","1","6.9","6.9","23.0%"
"30","Alex Erickson (CIN)","4","6","47","11.8","21","1","0","1","17","0","0","1","6.4","6.4","1.0%"
"31","Tavon Austin (FA)","5","6","64","12.8","23","1","0","0","0","0","0","1","6.4","6.4","0.0%"
"32","Demaryius Thomas (FA)","4","4","62","15.5","33","1","0","0","0","0","0","1","6.2","6.2","0.0%"
"33","Damiere Byrd (NE)","2","2","60","30.0","58","1","0","0","0","0","0","1","6.0","6.0","0.0%"
"34","Marvin Hall (DET)","1","1","58","58.0","58","1","0","0","0","0","0","1","5.8","5.8","0.0%"
"35","Marquez Valdes-Scantling (GB)","2","2","48","24.0","46","1","0","1","9","0","0","1","5.7","5.7","2.0%"
"36","Jakobi Meyers (NE)","4","4","54","13.5","23","2","0","0","0","0","0","1","5.4","5.4","1.0%"
"37","Dede Westbrook (JAC)","3","8","53","17.7","23","2","0","0","0","0","0","1","5.3","5.3","14.0%"
"38","Michael Gallup (DAL)","4","7","48","12.0","17","0","0","0","0","0","0","1","4.8","4.8","93.0%"
"39","Ted Ginn (CHI)","2","6","36","18.0","27","1","0","1","12","0","0","1","4.8","4.8","1.0%"
"40","Adam Humphries (TEN)","6","6","47","7.8","16","0","0","0","0","0","0","1","4.7","4.7","1.0%"
"41","Cedrick Wilson (DAL)","5","6","46","9.2","14","0","0","0","0","0","0","1","4.6","4.6","0.0%"
"42","Dante Pettis (SF)","3","6","45","15.0","21","1","0","0","0","0","0","1","4.5","4.5","1.0%"
"43","Mecole Hardman (KC)","4","4","45","11.3","14","0","0","0","0","0","0","1","4.5","4.5","68.0%"
"44","Will Fuller (HOU)","5","9","44","8.8","12","0","0","0","0","0","0","1","4.4","4.4","88.0%"
"45","Jason Moore (LAC)","2","2","43","21.5","32","1","0","0","0","0","0","1","4.3","4.3","0.0%"
"46","D.J. Chark (JAC)","3","7","43","14.3","22","1","0","0","0","0","0","1","4.3","4.3","95.0%"
"47","Nelson Agholor (LV)","4","7","42","10.5","23","1","0","0","0","0","0","1","4.2","4.2","2.0%"
"48","Geronimo Allison (DET)","3","7","40","13.3","21","1","0","0","0","0","0","1","4.0","4.0","1.0%"
"49","Scott Miller (TB)","3","7","39","13.0","19","0","0","0","0","0","0","1","3.9","3.9","0.0%"
"50","Keke Coutee (HOU)","4","6","39","9.8","23","1","0","0","0","0","0","1","3.9","3.9","1.0%"
"51","Trent Sherfield (ARI)","1","1","38","38.0","38","1","0","0","0","0","0","1","3.8","3.8","0.0%"
"52","David Moore (SEA)","3","4","36","12.0","14","0","0","0","0","0","0","1","3.6","3.6","1.0%"
"53","Corey Davis (TEN)","3","5","36","12.0","18","0","0","0","0","0","0","1","3.6","3.6","8.0%"
"54","Jarvis Landry (CLE)","3","5","36","12.0","27","1","0","0","0","0","0","1","3.6","3.6","92.0%"
"55","Gunner Olszewski (NE)","2","3","34","17.0","29","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"56","Keenan Allen (LAC)","2","6","33","16.5","19","0","0","0","0","0","0","1","3.3","3.3","96.0%"
"57","Brandin Cooks (HOU)","3","3","18","6.0","8","0","0","2","14","0","0","1","3.2","3.2","87.0%"
"58","Darius Slayton (NYG)","3","8","32","10.7","12","0","0","0","0","0","0","1","3.2","3.2","85.0%"
"59","Preston Williams (MIA)","2","6","31","15.5","21","1","0","0","0","0","0","1","3.1","3.1","41.0%"
"60","Mohamed Sanu (NE)","3","4","29","9.7","15","0","0","0","0","0","0","1","2.9","2.9","7.0%"
"61","Miles Boykin (BAL)","2","3","28","14.0","18","0","0","0","0","0","0","1","2.8","2.8","4.0%"
"62","DaeSean Hamilton (DEN)","2","2","25","12.5","13","0","0","0","0","0","0","1","2.5","2.5","1.0%"
"63","Byron Pringle (KC)","2","4","24","12.0","19","0","0","0","0","0","0","1","2.4","2.4","0.0%"
"64","A.J. Brown (TEN)","2","4","23","11.5","13","0","0","0","0","0","0","1","2.3","2.3","99.0%"
"65","Seth Roberts (CAR)","2","2","23","11.5","16","0","0","0","0","0","0","1","2.3","2.3","0.0%"
"66","Antonio Callaway (FA)","2","4","22","11.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"67","Deebo Samuel (SF)","3","5","18","6.0","14","0","0","1","1","0","0","1","1.9","1.9","89.0%"
"68","Pharoh Cooper (CAR)","3","4","16","5.3","7","0","0","1","2","0","0","1","1.8","1.8","0.0%"
"69","Chris Moore (BAL)","2","3","18","9.0","13","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"70","Willie Snead (BAL)","3","5","18","6.0","10","0","0","0","0","0","0","1","1.8","1.8","1.0%"
"71","Jake Kumerow (GB)","2","3","17","8.5","10","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"72","Cooper Kupp (LAR)","4","6","17","4.3","6","0","0","0","0","0","0","1","1.7","1.7","97.0%"
"73","Marvin Jones (DET)","2","5","17","8.5","11","0","0","0","0","0","0","1","1.7","1.7","76.0%"
"74","Olabisi Johnson (MIN)","1","1","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","1.0%"
"75","Allen Hurns (MIA)","2","2","16","8.0","11","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"76","Marquise Goodwin (PHI)","2","3","15","7.5","11","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"77","Albert Wilson (MIA)","5","6","15","3.0","8","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"78","Laquon Treadwell (ATL)","1","1","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"79","Diontae Johnson (PIT)","2","2","14","7.0","7","0","0","0","0","0","0","1","1.4","1.4","82.0%"
"80","KeeSean Johnson (ARI)","2","5","14","7.0","7","0","0","0","0","0","0","1","1.4","1.4","1.0%"
"81","Geremy Davis (DET)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"82","Kendrick Bourne (SF)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","2.0%"
"83","Donte Moncrief (FA)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","6.0%"
"84","Tyler Boyd (CIN)","3","7","10","3.3","5","0","0","0","0","0","0","1","1.0","1.0","91.0%"
"85","Kelvin Harmon (WAS)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","1.0%"
"86","Trey Quinn (WAS)","2","4","8","4.0","7","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"87","Josh Gordon (FA)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","4.0%"
"88","JuJu Smith-Schuster (PIT)","1","3","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","99.0%"
"89","Danny Amendola (DET)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","3.0%"
"90","Jarius Wright (FA)","1","3","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"91","Russell Gage (ATL)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","3.0%"
"92","Fred Brown (DEN)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"93","Vyncint Smith (NYJ)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"94","De'Anthony Thomas (BAL)","0","1","0","0","0","0","0","1","4","0","0","1","0.4","0.4","0.0%"
"95","Amari Cooper (DAL)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","99.0%"
"96","Steven Sims (WAS)","0","0","0","0","0","0","0","1","1","0","0","1","0.1","0.1","7.0%"
"97","Marqise Lee (NE)","0","0","0","0","0","0","0","1","1","0","0","1","0.1","0.1","2.0%"
"98","Jordan Veasy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Khadarel Hodge (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Malik Turner (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"101","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Steven Mitchell Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Saeed Blacknall (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Rico Gafford (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Devin Gray (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Christian Blake (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.0%"
"115","Stephen Carlson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Tyron Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Michael Walker (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Nick Easley (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Quinton Bell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"125","Juwann Winfree (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Ishmael Hyman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Bryan Edwards (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"128","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Malik Henry (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Deonte Harris (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"134","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"139","Marquise Brown (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"140","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"141","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Alexander Hollins (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Hunter Renfrow (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.0%"
"144","DaMarkus Lodge (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"147","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Collin Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Riley Ridley (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Anthony Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"152","Hakeem Butler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"153","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"154","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Dillon Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Antoine Wesley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","Bryant Mitchell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","David Sills (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Gary Jennings Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Jon'Vea Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Johnnie Dixon (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"167","Chad Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Isaiah McKenzie (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","C.J. Board (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Isaac Whitney (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Andre Patton (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","22.0%"
"177","Keelan Cole (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"178","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"181","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","John Ross (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.0%"
"183","Duke Williams (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Jehu Chesson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Robert Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Artavis Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Mack Hollins (MIA)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"191","Zay Jones (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"192","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Josh Reynolds (LAR)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"194","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Isaiah Ford (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"196","Robert Foster (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Emmanuel Butler (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Javon Wims (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Richie James (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","J'Mon Moore (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Braxton Berrios (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"203","Jester Weah (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Christian Kirk (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.0%"
"205","Deon Cain (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"207","Jaleel Scott (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"208","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Marcell Ateman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Brandon Powell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Damion Ratley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Darvin Kidsy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Da'Mari Scott (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"215","Dylan Cantrell (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Anthony Miller (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.0%"
"218","Zach Pascal (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"219","Cyril Grayson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"222","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","James Washington (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.0%"
"225","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"226","Rashard Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Ventell Bryant (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"228","Johnathon Johnson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"244","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Ahmad Wagner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Darrell Stewart Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Lynn Bowden Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"250","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Stephen Guidry (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Zimari Manning (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Kristian Wilkerson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Kyle Williams (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Isaiah Zuber (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","George Campbell (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
