"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"24","Stefon Diggs (BUF)","7","7","108","15.4","39","2","0","0","0","0","1","1","8.8","8.8","95.0%"
"25","Marvin Jones (DET)","3","5","77","25.7","33","2","0","0","0","0","0","1","7.7","7.7","76.0%"
"26","Allen Robinson (CHI)","7","7","77","11.0","25","1","0","0","0","0","0","1","7.7","7.7","99.0%"
"27","Dontrelle Inman (WAS)","5","7","76","15.2","25","1","0","0","0","0","0","1","7.6","7.6","0.0%"
"28","Cole Beasley (BUF)","7","13","75","10.7","20","1","0","0","0","0","0","1","7.5","7.5","11.0%"
"29","Zach Pascal (IND)","4","7","72","18.0","28","2","0","0","0","0","0","1","7.2","7.2","3.0%"
"30","Brandin Cooks (HOU)","6","9","71","11.8","23","1","0","0","0","0","0","1","7.1","7.1","87.0%"
"31","John Brown (BUF)","5","11","69","13.8","28","1","0","0","0","0","0","1","6.9","6.9","89.0%"
"32","Dede Westbrook (JAC)","5","6","66","13.2","32","1","0","0","0","0","0","1","6.6","6.6","14.0%"
"33","Jarius Wright (FA)","5","6","59","11.8","27","1","0","0","0","0","0","1","5.9","5.9","0.0%"
"34","DaeSean Hamilton (DEN)","3","5","57","19.0","28","2","0","0","0","0","0","1","5.7","5.7","1.0%"
"35","Javon Wims (CHI)","4","5","56","14.0","37","1","0","0","0","0","0","1","5.6","5.6","0.0%"
"36","Julio Jones (ATL)","4","7","52","13.0","20","1","0","1","1","0","0","1","5.3","5.3","100.0%"
"37","Tyler Lockett (SEA)","4","4","51","12.8","28","1","0","0","0","0","0","1","5.1","5.1","97.0%"
"38","Jaron Brown (FA)","3","3","50","16.7","32","1","0","0","0","0","0","1","5.0","5.0","0.0%"
"39","Auden Tate (CIN)","4","6","50","12.5","23","1","0","0","0","0","0","1","5.0","5.0","2.0%"
"40","Keenan Allen (LAC)","5","5","48","9.6","20","1","0","0","0","0","0","1","4.8","4.8","96.0%"
"41","Amari Cooper (DAL)","5","8","48","9.6","14","0","0","0","0","0","0","1","4.8","4.8","99.0%"
"42","Marquez Valdes-Scantling (GB)","3","7","47","15.7","26","1","0","0","0","0","0","1","4.7","4.7","2.0%"
"43","Larry Fitzgerald (ARI)","5","5","47","9.4","15","0","0","0","0","0","0","1","4.7","4.7","23.0%"
"44","Marvin Hall (DET)","2","3","47","23.5","34","1","0","0","0","0","0","1","4.7","4.7","0.0%"
"45","Preston Williams (MIA)","4","7","46","11.5","25","1","0","0","0","0","0","1","4.6","4.6","41.0%"
"46","Josh Gordon (FA)","3","7","46","15.3","31","1","0","0","0","0","0","1","4.6","4.6","4.0%"
"47","D.J. Moore (CAR)","3","5","44","14.7","16","0","0","0","0","0","0","1","4.4","4.4","98.0%"
"48","D.J. Chark (JAC)","4","8","44","11.0","24","1","0","0","0","0","0","1","4.4","4.4","95.0%"
"49","Christian Kirk (ARI)","4","5","37","9.3","18","0","0","1","6","0","0","1","4.3","4.3","60.0%"
"50","Randall Cobb (HOU)","3","6","41","13.7","32","1","0","0","0","0","0","1","4.1","4.1","10.0%"
"51","John Ross (CIN)","3","6","36","12.0","14","0","0","0","0","0","0","1","3.6","3.6","21.0%"
"52","Seth Roberts (CAR)","4","5","36","9.0","15","0","0","0","0","0","0","1","3.6","3.6","0.0%"
"53","Olabisi Johnson (MIN)","4","4","35","8.8","16","0","0","0","0","0","0","1","3.5","3.5","1.0%"
"54","Demarcus Robinson (KC)","4","9","35","8.8","15","0","0","0","0","0","0","1","3.5","3.5","2.0%"
"55","Sammy Watkins (KC)","3","6","54","18.0","30","1","0","0","0","0","1","1","3.4","3.4","59.0%"
"56","Tyler Boyd (CIN)","3","6","33","11.0","15","0","0","0","0","0","0","1","3.3","3.3","91.0%"
"57","Curtis Samuel (CAR)","3","7","32","10.7","12","0","0","1","1","0","0","1","3.3","3.3","40.0%"
"58","Calvin Ridley (ATL)","3","6","32","10.7","21","1","0","0","0","0","0","1","3.2","3.2","96.0%"
"59","DeAndre Hopkins (ARI)","5","8","41","8.2","14","0","0","0","0","0","0","1","3.1","3.1","100.0%"
"60","Julian Edelman (NE)","4","7","30","7.5","10","0","0","0","0","0","0","1","3.0","3.0","91.0%"
"61","Geremy Davis (DET)","2","2","25","12.5","19","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"62","Kenny Stills (HOU)","2","2","24","12.0","14","0","0","0","0","0","0","1","2.4","2.4","11.0%"
"63","Will Fuller (HOU)","3","6","23","7.7","12","0","0","0","0","0","0","1","2.3","2.3","88.0%"
"64","Andre Patton (ARI)","2","4","22","11.0","15","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"65","Marquise Brown (BAL)","4","7","22","5.5","10","0","0","0","0","0","0","1","2.2","2.2","93.0%"
"66","Josh Reynolds (LAR)","1","2","22","22.0","22","1","0","0","0","0","0","1","2.2","2.2","5.0%"
"67","Keke Coutee (HOU)","1","3","11","11.0","11","0","0","1","10","0","0","1","2.1","2.1","1.0%"
"68","Odell Beckham Jr. (CLE)","2","7","20","10.0","17","0","0","0","0","0","0","1","2.0","2.0","100.0%"
"69","KeeSean Johnson (ARI)","2","3","19","9.5","11","0","0","0","0","0","0","1","1.9","1.9","1.0%"
"70","Phillip Dorsett (SEA)","2","9","10","5.0","5","0","0","1","9","0","0","1","1.9","1.9","2.0%"
"71","Keelan Cole (JAC)","1","1","19","19.0","19","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"72","Ted Ginn (CHI)","3","5","19","6.3","8","0","0","0","0","0","0","1","1.9","1.9","1.0%"
"73","Hunter Renfrow (LV)","2","3","18","9.0","10","0","0","0","0","0","0","1","1.8","1.8","40.0%"
"74","Chris Conley (JAC)","1","4","17","17.0","17","0","0","0","0","0","0","1","1.7","1.7","3.0%"
"75","Adam Humphries (TEN)","2","3","15","7.5","9","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"76","JuJu Smith-Schuster (PIT)","3","4","15","5.0","9","0","0","0","0","0","0","1","1.5","1.5","99.0%"
"77","Trent Sherfield (ARI)","1","3","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"78","Keelan Doss (LV)","1","1","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"79","Bobo Wilson (FA)","1","4","14","14.0","14","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"80","Kelvin Harmon (WAS)","2","2","14","7.0","9","0","0","0","0","0","0","1","1.4","1.4","1.0%"
"81","Paul Richardson Jr. (FA)","3","5","14","4.7","6","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"82","Darius Slayton (NYG)","2","2","13","6.5","8","0","0","0","0","0","0","1","1.3","1.3","85.0%"
"83","Justin Watson (TB)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","1.0%"
"84","Byron Pringle (KC)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"85","Mack Hollins (MIA)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"86","Anthony Miller (CHI)","2","3","11","5.5","6","0","0","0","0","0","0","1","1.1","1.1","50.0%"
"87","Robert Davis (PHI)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"88","Deonte Harris (NO)","0","0","0","0","0","0","0","1","10","0","0","1","1.0","1.0","1.0%"
"89","Trey Quinn (WAS)","2","4","10","5.0","6","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"90","Damion Ratley (CLE)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"91","David Moore (SEA)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","1.0%"
"92","Isaiah Ford (MIA)","2","3","9","4.5","7","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"93","Damion Willis (CIN)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"94","Tavon Austin (FA)","1","1","5","5.0","5","0","0","1","3","0","0","1","0.8","0.8","0.0%"
"95","Diontae Spencer (DEN)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"96","Cordarrelle Patterson (CHI)","1","1","3","3.0","3","0","0","2","4","0","0","1","0.7","0.7","1.0%"
"97","Chris Hogan (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"98","D.K. Metcalf (SEA)","1","4","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","97.0%"
"99","Andre Roberts (BUF)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"100","Darius Jennings (LAC)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"101","Adam Thielen (MIN)","2","6","6","3.0","6","0","0","0","0","0","0","1","0.6","0.6","99.0%"
"102","Andy Isabella (ARI)","0","0","0","0","0","0","0","1","5","0","0","1","0.5","0.5","3.0%"
"103","Parris Campbell (IND)","5","8","25","5.0","15","0","0","0","0","0","1","1","0.5","0.5","22.0%"
"104","Marqise Lee (NE)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","2.0%"
"105","Jakeem Grant (MIA)","1","1","6","6.0","6","0","0","1","-2","0","0","1","0.4","0.4","1.0%"
"106","Zay Jones (LV)","2","8","4","2.0","3","0","0","0","0","0","0","1","0.4","0.4","1.0%"
"107","Bennie Fowler III (NO)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"108","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Steven Mitchell Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Jordan Veasy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Hakeem Butler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"114","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.0%"
"115","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Saeed Blacknall (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Khadarel Hodge (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"120","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Rico Gafford (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Malik Turner (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"123","Johnnie Dixon (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"125","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Tyron Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Michael Walker (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Stephen Carlson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Nick Easley (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Scott Miller (TB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"135","Quinton Bell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"136","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Ishmael Hyman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Steven Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","7.0%"
"140","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Jason Moore (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Malik Henry (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Juwann Winfree (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Deebo Samuel (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.0%"
"149","DaMarkus Lodge (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Alexander Hollins (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"155","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Collin Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Riley Ridley (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Anthony Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Terry McLaurin (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"160","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"161","Bryan Edwards (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"162","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"163","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"164","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Dillon Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Antoine Wesley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Jakobi Meyers (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"168","Lil'Jordan Humphrey (NO)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"169","Bryant Mitchell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","David Sills (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Gary Jennings Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Jon'Vea Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Devin Gray (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","22.0%"
"177","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"178","C.J. Board (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Chad Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Ryan Switzer (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"181","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Isaac Whitney (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"188","Mike Williams (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.0%"
"189","Duke Williams (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Isaiah McKenzie (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"192","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"196","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Artavis Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Jehu Chesson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Russell Gage (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"202","Dylan Cantrell (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Ray-Ray McCloud (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"204","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Robert Foster (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Emmanuel Butler (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Richie James (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","27.0%"
"210","J'Mon Moore (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Braxton Berrios (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Christian Blake (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Brandon Powell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Vyncint Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Da'Mari Scott (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"217","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"218","Cyril Grayson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Kendrick Bourne (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"220","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Jester Weah (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Dante Pettis (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"224","Deon Cain (PIT)","0","5","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Cedrick Wilson (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"226","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"227","Jaleel Scott (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Michael Gallup (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"229","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Marcell Ateman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","James Washington (PIT)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","21.0%"
"232","Rashard Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Darvin Kidsy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Ventell Bryant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","DJ Montgomery (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Johnathon Johnson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"252","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Ahmad Wagner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Darrell Stewart Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Lynn Bowden Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"258","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Stephen Guidry (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
