"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"18","Ryan Griffin (NYJ)","6","8","50","8.3","14","0","0","0","0","0","0","1","5.0","5.0","1.0%"
"19","Evan Engram (NYG)","6","8","48","8.0","15","0","0","1","2","0","0","1","5.0","5.0","94.0%"
"20","Seth DeValve (FA)","4","5","41","10.3","18","0","0","0","0","0","0","1","4.1","4.1","0.0%"
"21","Greg Olsen (SEA)","3","6","40","13.3","23","1","0","0","0","0","0","1","4.0","4.0","42.0%"
"22","Dallas Goedert (PHI)","4","5","39","9.8","16","0","0","0","0","0","0","1","3.9","3.9","76.0%"
"23","Irv Smith Jr. (MIN)","4","6","33","8.3","21","1","0","0","0","0","0","1","3.3","3.3","34.0%"
"24","Ross Dwelley (SF)","4","4","29","7.3","11","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"25","Benjamin Watson (FA)","4","5","28","7.0","18","0","0","0","0","0","0","1","2.8","2.8","2.0%"
"26","Derek Carrier (LV)","0","0","0","0","0","0","0","1","27","0","0","1","2.7","2.7","0.0%"
"27","Demetrius Harris (CHI)","3","4","25","8.3","12","0","0","0","0","0","0","1","2.5","2.5","0.0%"
"28","Jordan Akins (HOU)","3","3","24","8.0","12","0","0","0","0","0","0","1","2.4","2.4","1.0%"
"29","Mark Andrews (BAL)","2","3","21","10.5","18","0","0","0","0","0","0","1","2.1","2.1","100.0%"
"30","Luke Willson (SEA)","2","2","20","10.0","16","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"31","Jonnu Smith (TEN)","3","5","18","6.0","7","0","0","0","0","0","0","1","1.8","1.8","79.0%"
"32","Jimmy Graham (CHI)","4","4","17","4.3","7","0","0","0","0","0","0","1","1.7","1.7","6.0%"
"33","Rhett Ellison (FA)","2","5","17","8.5","9","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"34","Eric Ebron (PIT)","2","2","16","8.0","9","0","0","0","0","0","0","1","1.6","1.6","52.0%"
"35","Jeremy Sprinkle (WAS)","1","1","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"36","Hayden Hurst (ATL)","2","2","15","7.5","8","0","0","0","0","0","0","1","1.5","1.5","89.0%"
"37","Dawson Knox (BUF)","2","2","14","7.0","8","0","0","0","0","0","0","1","1.4","1.4","12.0%"
"38","Logan Thomas (WAS)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"39","Ricky Seals-Jones (KC)","2","2","12","6.0","7","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"40","Tanner Hudson (TB)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"41","Maxx Williams (ARI)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"42","Antony Auclair (TB)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"43","Mo Alie-Cox (IND)","1","1","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"44","Troy Fumagalli (DEN)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"45","Charles Clay (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"46","Josh Oliver (JAC)","1","2","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"47","Jesse James (DET)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","0.0%"
"48","Blake Bell (DAL)","1","1","2","2.0","2","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"49","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"50","Deon Yelder (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"51","Jordan Franks (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"52","Chris Herndon IV (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45.0%"
"53","Ryan Izzo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"54","Dylan Cantrell (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"55","Tyler Conklin (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"56","Matt Sokol (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"57","Kevin Radar (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"58","Will Dissly (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"59","Carson Meier (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"60","Nick Keizer (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"61","Jace Sternberger (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","19.0%"
"62","Trevon Wesco (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"63","Donald Parham (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"64","Isaac Nauta (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"65","John Lovett (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"66","Austin Fort (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"67","Caleb Wilson (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"68","Dax Raymond (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"69","Jakob Johnson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"70","Hale Hentges (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"71","Kahale Warring (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Zach Gentry (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Andrew Beck (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Stephen Carlson (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"75","Drew Sample (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Nate Becker (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Albert Okwuegbunam (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"78","Charles Scarff (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"79","Jaeden Graham (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"80","Garrett Dickerson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"81","Kaden Smith (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"82","Tommy Sweeney (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Daniel Helm (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"84","Brandon Dillon (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"85","Kendall Blanton (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Jesper Horsted (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Durham Smythe (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"88","Gerald Everett (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.0%"
"89","Jason Vander Laan (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"90","O.J. Howard (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.0%"
"91","David Njoku (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"92","Jake Butt (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Robert Tonyan (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Cole Hikutini (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Mason Schreck (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Cethan Carter (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Darrell Daniels (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"98","Johnny Mundt (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","J.P. Holtz (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"100","Alex Ellis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Garrett Griffin (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Cole Wick (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Joshua Perkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Eric Saubert (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Colin Thompson (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Dan Arnold (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"107","Ian Thomas (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","31.0%"
"108","Jordan Thomas (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Marcus Baugh (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Jason Croom (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Anthony Firkser (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Evan Baylis (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Pharaoh Brown (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Taysom Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"115","Dalton Schultz (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"116","Ian Bunting (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Tyler Davis (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Kyle Markway (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Charlie Taumoepeau (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Charlie Woerner (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Noah Togiai (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Ben Ellefson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Tyler Mabry (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Sean McKeon (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Giovanni Ricci (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Jake Burt (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Rashod Berry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Nate Wieting (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Eli Wolf (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Dylan Stapleton (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Tommy Hudson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Rysen John (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Luke Sellers (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Thaddeus Moss (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"138","Dalton Keene (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Jared Pinkney (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Charles Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Parker Hesse (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Chris Myarick (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Darion Clark (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Cole Kmet (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"145","Brycen Hopkins (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Hunter Bryant (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Jacob Breeland (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Colby Parkinson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Harrison Bryant (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Adam Trautman (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"151","Devin Asiasi (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"152","Josiah Deguara (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Mitchell Wilcox (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Nakia Griffin-Stewart (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Cam Sutton (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Chase Harrell (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Ryan Becker (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Bryce Sterk (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Farrod Green (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Nick Bowers (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Temarrick Hemingway (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","John Nalbone (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"165","James Dearth (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"166","Lance Kendricks (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"167","Rob Gronkowski (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"168","Marquez Branson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"169","Lee Smith (BUF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"170","Virgil Green (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"171","Drake Dunsmore (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"172","Deangelo Peterson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"173","Daniel Hardy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"174","Dominique Curry (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"175","Darnell Dinkins (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"176","Derek Fine (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"177","Clark Harris (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Brad Cottam (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"179","Buck Ortega (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"180","Marcedes Lewis (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"181","J.P. Foschi (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"182","Jake Nordin (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"183","Jared Cook (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"184","Keith Zinger (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"185","Joey Haynos (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"186","Justin Snow (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"187","C.J. Uzomah (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"188","Khari Lee (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","James O'Shaughnessy (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Matt LaCosse (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Clive Walford (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"192","Kyle Nelson (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"193","Chris Manhertz (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"194","Ben Koyack (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"195","Tyler Kroft (BUF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"196","MyCole Pruitt (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Austin Hooper (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.0%"
"198","Tyler Higbee (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"199","Nick Vannett (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"200","Stephen Anderson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Patrick Scales (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"202","Jerell Adams (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Ben Braunecker (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"204","Tyler Ott (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"205","Eric Tomlinson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Daniel Brown (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"207","James Winchester (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"208","Ross Travis (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Beau Brinkley (TEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"210","Xavier Grimble (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Trey Burton (IND)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"212","Richard Rodgers (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Jordan Reed (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"214","Tyler Eifert (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"215","Levine Toilolo (NYG)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"216","Cameron Brate (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"217","Josh Hill (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Adam Shaheen (MIA)","0","1","0","0","0","0","0","0","0","0","1","1","-2.0","-2.0","0.0%"
""
""
