"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"21","Julian Edelman (NE)","7","10","62","8.9","15","0","1","0","0","0","0","1","12.2","12.2","91.0%"
"22","Brandin Cooks (HOU)","8","12","112","14.0","23","1","0","1","8","0","0","1","12.0","12.0","87.0%"
"23","Diontae Johnson (PIT)","3","6","52","17.3","39","1","1","1","6","0","0","1","11.8","11.8","82.0%"
"24","Michael Thomas (NO)","5","7","54","10.8","18","0","1","0","0","0","0","1","11.4","11.4","100.0%"
"25","Zach Pascal (IND)","2","3","53","26.5","35","1","1","0","0","0","0","1","11.3","11.3","3.0%"
"26","Curtis Samuel (CAR)","5","7","53","10.6","15","0","1","0","0","0","0","1","11.3","11.3","40.0%"
"27","Demarcus Robinson (KC)","3","4","43","14.3","18","0","1","0","0","0","0","1","10.3","10.3","2.0%"
"28","Larry Fitzgerald (ARI)","5","7","36","7.2","23","1","1","0","0","0","0","1","9.6","9.6","23.0%"
"29","J.J. Nelson (FA)","4","5","36","9.0","29","1","1","0","0","0","0","1","9.6","9.6","0.0%"
"30","Adam Humphries (TEN)","6","9","93","15.5","30","2","0","0","0","0","0","1","9.3","9.3","1.0%"
"31","Tyrell Williams (LV)","3","3","29","9.7","15","0","1","0","0","0","0","1","8.9","8.9","23.0%"
"32","Kenny Stills (HOU)","4","6","89","22.3","38","2","0","0","0","0","0","1","8.9","8.9","11.0%"
"33","Courtland Sutton (DEN)","5","7","87","17.4","52","1","0","0","0","0","0","1","8.7","8.7","97.0%"
"34","Josh Gordon (FA)","6","11","83","13.8","28","2","0","1","1","0","0","1","8.4","8.4","4.0%"
"35","Darius Slayton (NYG)","3","5","82","27.3","46","2","0","0","0","0","0","1","8.2","8.2","85.0%"
"36","Dante Pettis (SF)","4","5","20","5.0","12","0","1","0","0","0","0","1","8.0","8.0","1.0%"
"37","Mohamed Sanu (NE)","6","6","75","12.5","16","0","0","1","2","0","0","1","7.7","7.7","7.0%"
"38","Tajae Sharpe (MIN)","2","3","70","35.0","47","2","0","0","0","0","0","1","7.0","7.0","0.0%"
"39","Cole Beasley (BUF)","8","10","48","6.0","10","0","0","0","0","0","0","1","6.8","6.8","11.0%"
"40","Preston Williams (MIA)","4","12","68","17.0","25","2","0","0","0","0","0","1","6.8","6.8","41.0%"
"41","Tyler Boyd (CIN)","6","11","68","11.3","26","1","0","0","0","0","0","1","6.8","6.8","91.0%"
"42","Auden Tate (CIN)","6","10","88","14.7","32","2","0","0","0","0","1","1","6.8","6.8","2.0%"
"43","DeAndre Hopkins (ARI)","6","7","67","11.2","34","1","0","0","0","0","0","1","6.7","6.7","100.0%"
"44","D.K. Metcalf (SEA)","2","6","67","33.5","54","1","0","0","0","0","0","1","6.7","6.7","97.0%"
"45","Sammy Watkins (KC)","5","8","64","12.8","36","1","0","0","0","0","0","1","6.4","6.4","59.0%"
"46","Mack Hollins (MIA)","4","7","62","15.5","20","1","0","0","0","0","0","1","6.2","6.2","0.0%"
"47","Jarvis Landry (CLE)","3","9","62","20.7","27","2","0","0","0","0","0","1","6.2","6.2","92.0%"
"48","Allen Robinson (CHI)","6","7","60","10.0","14","0","0","0","0","0","0","1","6.0","6.0","99.0%"
"49","Christian Kirk (ARI)","10","12","59","5.9","13","0","0","0","0","0","0","1","5.9","5.9","60.0%"
"50","Robert Woods (LAR)","3","8","40","13.3","18","0","0","2","18","0","0","1","5.8","5.8","94.0%"
"51","Odell Beckham Jr. (CLE)","6","9","56","9.3","19","0","0","0","0","0","0","1","5.6","5.6","100.0%"
"52","DeVante Parker (MIA)","3","6","56","18.7","40","1","0","0","0","0","0","1","5.6","5.6","96.0%"
"53","Davante Adams (GB)","4","4","56","14.0","22","1","0","0","0","0","0","1","5.6","5.6","100.0%"
"54","John Brown (BUF)","4","5","51","12.8","27","1","0","1","4","0","0","1","5.5","5.5","89.0%"
"55","Will Fuller (HOU)","5","7","51","10.2","30","1","0","0","0","0","0","1","5.1","5.1","88.0%"
"56","Dede Westbrook (JAC)","5","9","46","9.2","28","1","0","1","4","0","0","1","5.0","5.0","14.0%"
"57","Marquise Brown (BAL)","2","9","49","24.5","31","1","0","0","0","0","0","1","4.9","4.9","93.0%"
"58","Willie Snead (BAL)","3","5","47","15.7","23","1","0","0","0","0","0","1","4.7","4.7","1.0%"
"59","Mike Williams (LAC)","3","7","45","15.0","20","1","0","0","0","0","0","1","4.5","4.5","72.0%"
"60","Deebo Samuel (SF)","3","4","44","14.7","20","1","0","0","0","0","0","1","4.4","4.4","89.0%"
"61","Corey Davis (TEN)","3","4","44","14.7","19","0","0","0","0","0","0","1","4.4","4.4","8.0%"
"62","Marquise Goodwin (PHI)","2","2","41","20.5","25","1","0","0","0","0","0","1","4.1","4.1","1.0%"
"63","Chris Godwin (TB)","3","5","40","13.3","20","1","0","0","0","0","0","1","4.0","4.0","100.0%"
"64","Deonte Harris (NO)","0","0","0","0","0","0","0","0","0","0","1","1","4.0","4.0","1.0%"
"65","Devin Smith (DAL)","2","5","39","19.5","33","1","0","0","0","0","0","1","3.9","3.9","0.0%"
"66","Jarius Wright (FA)","2","2","38","19.0","33","1","0","0","0","0","0","1","3.8","3.8","0.0%"
"67","Jakobi Meyers (NE)","2","3","38","19.0","20","1","0","0","0","0","0","1","3.8","3.8","1.0%"
"68","Seth Roberts (CAR)","2","2","37","18.5","25","1","0","0","0","0","0","1","3.7","3.7","0.0%"
"69","Danny Amendola (DET)","4","5","37","9.3","22","1","0","0","0","0","0","1","3.7","3.7","3.0%"
"70","Zay Jones (LV)","2","3","33","16.5","23","1","0","0","0","0","0","1","3.3","3.3","1.0%"
"71","Jakeem Grant (MIA)","4","7","27","6.8","10","0","0","1","4","0","0","1","3.1","3.1","1.0%"
"72","Jaron Brown (FA)","3","6","30","10.0","16","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"73","Chris Conley (JAC)","2","3","30","15.0","15","0","0","0","0","0","0","1","3.0","3.0","3.0%"
"74","Trey Quinn (WAS)","5","7","30","6.0","7","0","0","0","0","0","0","1","3.0","3.0","0.0%"
"75","Braxton Berrios (NYJ)","2","6","29","14.5","23","1","0","0","0","0","0","1","2.9","2.9","0.0%"
"76","David Moore (SEA)","1","2","29","29.0","29","1","0","0","0","0","0","1","2.9","2.9","1.0%"
"77","Hunter Renfrow (LV)","3","4","28","9.3","12","0","0","0","0","0","0","1","2.8","2.8","40.0%"
"78","Damion Ratley (CLE)","3","5","26","8.7","16","0","0","0","0","0","0","1","2.6","2.6","0.0%"
"79","Jamison Crowder (NYJ)","2","5","25","12.5","15","0","0","0","0","0","0","1","2.5","2.5","55.0%"
"80","Parris Campbell (IND)","3","3","24","8.0","11","0","0","0","0","0","0","1","2.4","2.4","22.0%"
"81","Steven Sims (WAS)","2","2","24","12.0","13","0","0","0","0","0","0","1","2.4","2.4","7.0%"
"82","Dontrelle Inman (WAS)","1","3","23","23.0","23","1","0","0","0","0","0","1","2.3","2.3","0.0%"
"83","Randall Cobb (HOU)","2","4","23","11.5","20","1","0","0","0","0","0","1","2.3","2.3","10.0%"
"84","Kendrick Bourne (SF)","1","2","22","22.0","22","1","0","0","0","0","0","1","2.2","2.2","2.0%"
"85","Cordarrelle Patterson (CHI)","1","1","6","6.0","6","0","0","4","14","0","0","1","2.0","2.0","1.0%"
"86","Malik Turner (FA)","2","3","19","9.5","11","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"87","Breshad Perriman (NYJ)","1","2","6","6.0","6","0","0","1","13","0","0","1","1.9","1.9","39.0%"
"88","Isaiah McKenzie (BUF)","1","1","9","9.0","9","0","0","3","10","0","0","1","1.9","1.9","0.0%"
"89","Kenny Golladay (DET)","2","8","17","8.5","10","0","0","0","0","0","0","1","1.7","1.7","99.0%"
"90","Ted Ginn (CHI)","2","5","15","7.5","10","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"91","Stefon Diggs (BUF)","3","3","15","5.0","5","0","0","0","0","0","0","1","1.5","1.5","95.0%"
"92","Anthony Miller (CHI)","1","3","15","15.0","15","0","0","0","0","0","0","1","1.5","1.5","50.0%"
"93","James Washington (PIT)","2","5","14","7.0","8","0","0","0","0","0","0","1","1.4","1.4","21.0%"
"94","KeeSean Johnson (ARI)","3","4","13","4.3","5","0","0","0","0","0","0","1","1.3","1.3","1.0%"
"95","Alex Erickson (CIN)","1","1","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","1.0%"
"96","Robby Anderson (CAR)","3","5","11","3.7","7","0","0","0","0","0","0","1","1.1","1.1","47.0%"
"97","Emmanuel Sanders (NO)","2","5","10","5.0","6","0","0","0","0","0","0","1","1.0","1.0","73.0%"
"98","J.J. Arcega-Whiteside (PHI)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","3.0%"
"99","Deon Cain (PIT)","1","3","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"100","Johnny Holton (FA)","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","0.0%"
"101","Michael Crabtree (FA)","2","2","9","4.5","6","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"102","Damiere Byrd (NE)","2","4","9","4.5","11","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"103","Javon Wims (CHI)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"104","Byron Pringle (KC)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"105","Russell Shepard (FA)","1","5","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"106","Allen Hurns (MIA)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"107","Justin Hardy (FA)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"108","Chris Hogan (FA)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"109","Calvin Ridley (ATL)","1","1","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","96.0%"
"110","Travis Benjamin (SF)","2","5","5","2.5","12","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"111","Bennie Fowler III (NO)","1","3","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"112","A.J. Brown (TEN)","1","5","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","99.0%"
"113","John Ross (CIN)","2","6","22","11.0","15","0","0","0","0","0","1","1","0.2","0.2","21.0%"
"114","Richie James (SF)","2","2","22","11.0","16","0","0","0","0","0","1","1","0.2","0.2","0.0%"
"115","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Saeed Blacknall (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Rico Gafford (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Jordan Veasy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Steven Mitchell Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Khadarel Hodge (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"126","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"127","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.0%"
"128","DaMarkus Lodge (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Kelvin Harmon (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"130","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Tyron Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Michael Walker (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Stephen Carlson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Nick Easley (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Scott Miller (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"140","Olabisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"141","Quinton Bell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"142","Juwann Winfree (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"143","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Jason Moore (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Malik Henry (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Ishmael Hyman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Hakeem Butler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"154","Trent Sherfield (ARI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"155","Andy Isabella (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"156","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Alexander Hollins (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"160","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Collin Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Riley Ridley (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Anthony Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Johnnie Dixon (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Bryant Mitchell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Miles Boykin (BAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"168","Bryan Edwards (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"169","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"170","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"171","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Dillon Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Antoine Wesley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"175","David Sills (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Gary Jennings Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"178","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Jon'Vea Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","22.0%"
"182","Keelan Cole (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"184","C.J. Board (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Chad Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Bobo Wilson (FA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"188","Isaac Whitney (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Andre Patton (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"191","Josh Reynolds (LAR)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","5.0%"
"192","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Isaiah Ford (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Ryan Switzer (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"203","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Robert Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"205","Artavis Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Jehu Chesson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Russell Gage (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"211","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"212","Dylan Cantrell (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Ray-Ray McCloud (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"214","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Keke Coutee (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"216","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"217","Robert Foster (BUF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"218","Emmanuel Butler (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","27.0%"
"221","Da'Mari Scott (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Brandon Powell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Devin Gray (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Christian Blake (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Darvin Kidsy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Vyncint Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","J'Mon Moore (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"230","Cyril Grayson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Jester Weah (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Cedrick Wilson (DAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"235","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"236","Jaleel Scott (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Michael Gallup (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.0%"
"238","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Marcell Ateman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Rashard Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Ventell Bryant (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","DJ Montgomery (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Johnathon Johnson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"259","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
