"Rank","Player","ATT","YDS","Y/A","LG","20+","TD","REC","TGT","YDS","Y/R","TD","FL","G","FPTS","FPTS/G","OWN"
"23","Saquon Barkley (NYG)","14","28","2.0","8","0","0","6","8","67","11.2","0","0","1","9.5","9.5","100.0%"
"24","Austin Ekeler (LAC)","12","70","5.8","16","0","0","4","4","23","5.8","0","0","1","9.3","9.3","99.0%"
"25","Matt Breida (MIA)","15","78","5.2","31","1","0","2","2","14","7.0","0","0","1","9.2","9.2","87.0%"
"26","Nick Chubb (CLE)","20","65","3.3","11","0","0","4","5","26","6.5","0","0","1","9.1","9.1","100.0%"
"27","Marlon Mack (IND)","21","89","4.2","24","1","0","0","0","0","0","0","0","1","8.9","8.9","87.0%"
"28","Gus Edwards (BAL)","7","27","3.9","12","0","1","0","0","0","0","0","0","1","8.7","8.7","5.0%"
"29","Ameer Abdullah (MIN)","1","2","2.0","2","0","0","1","1","16","16.0","1","0","1","7.8","7.8","0.0%"
"30","Trey Edmunds (PIT)","12","73","6.1","45","1","0","0","0","0","0","0","0","1","7.3","7.3","0.0%"
"31","Miles Sanders (PHI)","10","42","4.2","11","0","0","3","3","31","10.3","0","0","1","7.3","7.3","99.0%"
"32","Dare Ogunbowale (TB)","1","1","1.0","1","0","1","1","1","12","12.0","0","0","1","7.3","7.3","1.0%"
"33","Leonard Fournette (JAC)","11","40","3.6","11","0","0","5","6","32","6.4","0","0","1","7.2","7.2","96.0%"
"34","Jalen Richard (LV)","2","12","6.0","7","0","0","3","4","56","18.7","0","0","1","6.8","6.8","2.0%"
"35","Ryquell Armstead (JAC)","0","0","0","0","0","0","5","5","65","13.0","0","0","1","6.5","6.5","6.0%"
"36","Jaylen Samuels (PIT)","8","10","1.3","6","0","0","13","13","73","5.6","0","1","1","6.3","6.3","4.0%"
"37","Mark Walton (FA)","12","29","2.4","14","0","0","3","4","12","4.0","0","0","1","4.1","4.1","2.0%"
"38","CJ Ham (MIN)","0","0","0","0","0","0","2","4","37","18.5","0","0","1","3.7","3.7","0.0%"
"39","Tevin Coleman (SF)","12","23","1.9","8","0","0","2","4","13","6.5","0","0","1","3.6","3.6","67.0%"
"40","Ty Johnson (DET)","9","29","3.2","10","0","0","3","3","7","2.3","0","0","1","3.6","3.6","0.0%"
"41","Rex Burkhead (NE)","4","18","4.5","6","0","0","1","2","16","16.0","0","0","1","3.4","3.4","2.0%"
"42","Dion Lewis (NYG)","4","20","5.0","15","0","0","5","5","33","6.6","0","1","1","3.3","3.3","2.0%"
"43","Sony Michel (NE)","4","18","4.5","10","0","0","1","2","12","12.0","0","0","1","3.0","3.0","87.0%"
"44","Tony Pollard (DAL)","3","21","7.0","10","0","0","1","3","9","9.0","0","0","1","3.0","3.0","51.0%"
"45","Aaron Jones (GB)","8","30","3.8","7","0","0","1","3","-1","-1.0","0","0","1","2.9","2.9","100.0%"
"46","DeAndre Washington (KC)","3","7","2.3","5","0","0","1","1","21","21.0","0","0","1","2.8","2.8","7.0%"
"47","Nyheim Hines (IND)","1","7","7.0","7","0","0","1","3","21","21.0","0","0","1","2.8","2.8","23.0%"
"48","Kalen Ballage (MIA)","7","19","2.7","8","0","0","0","1","0","0","0","0","1","1.9","1.9","1.0%"
"49","Tarik Cohen (CHI)","2","7","3.5","7","0","0","2","5","9","4.5","0","0","1","1.6","1.6","76.0%"
"50","Bilal Powell (FA)","2","16","8.0","10","0","0","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"51","Paul Perkins (FA)","2","16","8.0","13","0","0","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"52","Frank Gore (NYJ)","11","15","1.4","6","0","0","0","0","0","0","0","0","1","1.5","1.5","2.0%"
"53","Peyton Barber (WAS)","4","15","3.8","6","0","0","0","0","0","0","0","0","1","1.5","1.5","3.0%"
"54","Royce Freeman (DEN)","5","15","3.0","6","0","0","1","1","-1","-1.0","0","0","1","1.4","1.4","9.0%"
"55","Justin Jackson (LAC)","2","7","3.5","6","0","0","1","1","7","7.0","0","0","1","1.4","1.4","33.0%"
"56","Dontrell Hilliard (CLE)","5","8","1.6","4","0","0","2","2","6","3.0","0","0","1","1.4","1.4","0.0%"
"57","Devontae Booker (LV)","0","0","0","0","0","0","1","1","14","14.0","0","0","1","1.4","1.4","0.0%"
"58","Reggie Bonnafon (CAR)","3","6","2.0","4","0","0","1","1","7","7.0","0","0","1","1.3","1.3","1.0%"
"59","Rashaad Penny (SEA)","4","12","3.0","6","0","0","0","1","0","0","0","0","1","1.2","1.2","12.0%"
"60","Jordan Wilkins (IND)","1","6","6.0","6","0","0","1","2","6","6.0","0","0","1","1.2","1.2","1.0%"
"61","Darren Sproles (FA)","2","7","3.5","4","0","0","1","2","3","3.0","0","0","1","1.0","1.0","0.0%"
"62","LeSean McCoy (TB)","3","9","3.0","7","0","0","1","1","0","0.0","0","0","1","0.9","0.9","11.0%"
"63","Justice Hill (BAL)","3","7","2.3","3","0","0","0","1","0","0","0","0","1","0.7","0.7","5.0%"
"64","Alexander Mattison (MIN)","3","6","2.0","3","0","0","0","1","0","0","0","0","1","0.6","0.6","65.0%"
"65","Alfred Morris (FA)","1","4","4.0","4","0","0","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"66","Wendell Smallwood (PIT)","2","5","2.5","3","0","0","2","3","-2","-1.0","0","0","1","0.3","0.3","0.0%"
"67","T.J. Logan (TB)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","0.2","0.2","0.0%"
"68","Jeff Wilson (SF)","0","0","0","0","0","0","1","1","2","2.0","0","0","1","0.2","0.2","0.0%"
"69","Alec Ingold (LV)","1","2","2.0","2","0","0","0","0","0","0","0","0","1","0.2","0.2","0.0%"
"70","Darrel Williams (KC)","1","1","1.0","1","0","0","0","1","0","0","0","0","1","0.1","0.1","2.0%"
"71","Trayveon Williams (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"72","Wes Hills (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"73","Devine Ozigbo (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"74","Jakob Johnson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"75","Christian Wade (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"76","Kerrith Whyte Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"77","Qadree Ollison (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"78","Dexter Williams (GB)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"79","Rodney Anderson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"80","Benny Snell Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"81","Travis Homer (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"82","Elijah Holyfield (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"83","Bryce Love (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"84","Jordan Scarlett (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"85","Isaac Nauta (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"86","Jacques Patrick (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"87","Patrick Laird (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"88","Damien Harris (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.0%"
"89","Darwin Thompson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"90","Darrell Henderson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.0%"
"91","Karan Higdon (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Damarea Crockett (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"93","Javon Leake (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"94","Salvon Ahmed (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Connor Slomka (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Joshua Kelley (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"97","J.J. Taylor (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Darrynton Evans (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10.0%"
"99","Michael Warren II (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"100","Anthony McFarland Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.0%"
"101","Eno Benjamin (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"102","A.J. Dillon (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.0%"
"103","Darius Anderson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Levante Bellamy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Patrick Taylor Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Scottie Phillips (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Artavis Pierce (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Tony Jones Jr. (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","DeeJay Dallas (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"110","Adrian Killins Jr. (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Xavier Jones (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Benny LeMay (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"113","Darius Bradwell (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Ke'Shawn Vaughn (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.0%"
"115","Lamical Perine (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"116","Chandler Cox (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"117","Jeremy Cox (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"118","Khari Blasingame (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","John Lovett (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Bruce Anderson (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Cullen Gillaspia (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"122","Clyde Edwards-Helaire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","98.0%"
"123","D'Andre Swift (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.0%"
"124","Cam Akers (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","90.0%"
"125","Zack Moss (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.0%"
"126","J.K. Dobbins (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.0%"
"127","Jonathan Taylor (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"128","Tony Brooks-James (FA)","1","0","0.0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"129","Derrick Gore (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","D'Ernest Johnson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Craig Reynolds (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"132","Dalyn Dawkins (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Alex Armah (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"134","William Stanback (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Wayne Gallman (NYG)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","1.0%"
"136","Elijhaa Penny (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"137","Joe Mixon (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"138","Alvin Kamara (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"139","Samaje Perine (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Elijah McGuire (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Cethan Carter (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Brandon Wilson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.0%"
"143","Kareem Hunt (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.0%"
"144","Brian Hill (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"145","James Conner (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"146","Corey Clement (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Ryan Nall (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Mike Boone (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"149","Johnny Stanton (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Patrick Ricard (BAL)","0","0","0","0","0","0","1","1","8","8.0","0","0","1","0.0","0.0","0.0%"
"151","Kerryon Johnson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.0%"
"152","Josh Adams (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Ito Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"154","Myles Gaskin (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"155","Buddy Howell (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Boston Scott (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","44.0%"
"157","Nick Bawden (DET)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"158","Trenton Cannon (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Bo Scarbrough (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"160","Chase Edmonds (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.0%"
"161","John Kelly (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Lynn Bowden Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"163","Raymond Calais (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Sandro Platzgummer (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Josh Hokit (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Jason Huntley (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Sewo Olonilua (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Rico Dowdle (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","JaMycal Hasty (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"171","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Jake Bargas (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Mikey Daniel (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Gabe Nabers (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Bobby Holly (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Nathan Cottrell (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Ward Jonathan (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"178","Luke Sellers (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Cameron Scarlett (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Spencer Nigh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Reggie Gilliam (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","James Robinson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Javarris James (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"184","Andre Anderson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"185","Garrett Mills (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"186","Taiwan Jones (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"187","Xavier Omon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"188","Anthony Sherman (KC)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Lamar Miller (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"190","Rodney Stewart (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"191","Brandon Bolden (NE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"192","Chad Spann (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"193","Jay Finley (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"194","Isaac Odim (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"195","Shane Bannon (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"196","Nick Bellore (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Dantrell Savage (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"198","Javarris Williams (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"199","Anthony Alridge (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"200","Adrian Peterson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"201","Chad Simpson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"202","Samkon Gado (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"203","Matt Lawrence (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"204","Korey Hall (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"205","Kenny Irons (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"206","Marcus Mason (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"207","Marcus Mailei (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"208","Madison Hedgecock (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"209","Ty Montgomery (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"210","Malcolm Brown (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"211","David Johnson (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.0%"
"212","Javorius Allen (FA)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"213","Michael Burton (NO)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"214","Mike Davis (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"215","T.J. Yeldon (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Roosevelt Nix (IND)","0","0","0","0","0","0","0","1","0","0","0","0","1","0.0","0.0","0.0%"
"217","Brennan Clay (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"218","Todd Gurley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"219","Dan Vitale (NE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"220","Dwayne Washington (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Derek Watt (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"222","Andy Janovich (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"223","Rod Smith (LV)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"224","D.J. Foster (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Tyler Ervin (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Kenneth Dixon (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Senorise Perry (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"228","Kyle Juszczyk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Chris Thompson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"230","Latavius Murray (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.0%"
"231","Giovani Bernard (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"232","Jamize Olawale (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"233","Patrick DiMarco (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"234","Keith Smith (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Carlin Isles (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"236","Tim Flanders (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"237","Jerick McKinnon (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"238","Willie Carter (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"239","Raheem Mostert (SF)","1","-2","-2.0","0","0","0","0","0","0","0","0","0","1","-0.2","-0.2","96.0%"
"240","Zach Zenner (FA)","1","-3","-3.0","0","0","0","0","0","0","0","0","0","1","-0.3","-0.3","0.0%"
""
""
