"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"28","Keelan Cole (JAC)","5","6","80","16.0","31","1","0","0","0","0","0","1","8.0","8.0","0.0%"
"29","Parris Campbell (IND)","5","5","53","10.6","27","1","0","3","27","0","0","1","8.0","8.0","22.0%"
"30","John Brown (BUF)","4","7","76","19.0","25","2","0","0","0","0","0","1","7.6","7.6","89.0%"
"31","Cole Beasley (BUF)","2","2","13","6.5","7","0","1","0","0","0","0","1","7.3","7.3","11.0%"
"32","Chris Godwin (TB)","7","9","61","8.7","18","0","0","1","8","0","0","1","6.9","6.9","100.0%"
"33","James Washington (PIT)","4","4","69","17.3","40","1","0","0","0","0","0","1","6.9","6.9","21.0%"
"34","Taylor Gabriel (FA)","3","3","69","23.0","53","1","0","0","0","0","0","1","6.9","6.9","1.0%"
"35","Julian Edelman (NE)","10","11","89","8.9","25","1","0","0","0","0","1","1","6.9","6.9","91.0%"
"36","Cody Latimer (WAS)","2","3","8","4.0","7","0","1","0","0","0","0","1","6.8","6.8","0.0%"
"37","Kendrick Bourne (SF)","1","1","7","7.0","7","0","1","0","0","0","0","1","6.7","6.7","2.0%"
"38","Adam Humphries (TEN)","4","4","65","16.3","25","1","0","0","0","0","0","1","6.5","6.5","1.0%"
"39","Olabisi Johnson (MIN)","1","2","4","4.0","4","0","1","0","0","0","0","1","6.4","6.4","1.0%"
"40","Sammy Watkins (KC)","7","10","63","9.0","17","0","0","0","0","0","0","1","6.3","6.3","59.0%"
"41","Chester Rogers (MIA)","3","5","22","7.3","14","0","1","0","0","0","1","1","6.2","6.2","0.0%"
"42","Laquon Treadwell (ATL)","3","5","58","19.3","26","1","0","0","0","0","0","1","5.8","5.8","0.0%"
"43","Golden Tate (NYG)","6","6","42","7.0","17","0","0","1","16","0","0","1","5.8","5.8","45.0%"
"44","Antonio Callaway (FA)","4","5","56","14.0","41","1","0","0","0","0","0","1","5.6","5.6","0.0%"
"45","Kenny Stills (HOU)","4","4","52","13.0","18","0","0","0","0","0","0","1","5.2","5.2","11.0%"
"46","Tyrell Williams (LV)","3","4","48","16.0","22","1","0","0","0","0","0","1","4.8","4.8","23.0%"
"47","Corey Davis (TEN)","4","5","48","12.0","18","0","0","0","0","0","0","1","4.8","4.8","8.0%"
"48","Marquise Brown (BAL)","3","4","48","16.0","26","1","0","0","0","0","0","1","4.8","4.8","93.0%"
"49","Allen Lazard (GB)","3","4","44","14.7","17","0","0","0","0","0","0","1","4.4","4.4","27.0%"
"50","Paul Richardson Jr. (FA)","4","5","42","10.5","13","0","0","0","0","0","0","1","4.2","4.2","0.0%"
"51","Davante Adams (GB)","7","11","41","5.9","9","0","0","0","0","0","0","1","4.1","4.1","100.0%"
"52","Deebo Samuel (SF)","4","7","40","10.0","17","0","0","0","0","0","0","1","4.0","4.0","89.0%"
"53","Keenan Allen (LAC)","3","4","40","13.3","20","1","0","0","0","0","0","1","4.0","4.0","96.0%"
"54","Terry McLaurin (WAS)","4","6","39","9.8","13","0","0","0","0","0","0","1","3.9","3.9","95.0%"
"55","Larry Fitzgerald (ARI)","4","4","38","9.5","20","1","0","0","0","0","0","1","3.8","3.8","23.0%"
"56","Alshon Jeffery (PHI)","4","8","36","9.0","13","0","0","0","0","0","0","1","3.6","3.6","40.0%"
"57","Marcell Ateman (LV)","1","1","34","34.0","34","1","0","0","0","0","0","1","3.4","3.4","0.0%"
"58","Jakeem Grant (MIA)","3","5","33","11.0","18","0","0","0","0","0","0","1","3.3","3.3","1.0%"
"59","Robby Anderson (CAR)","2","4","33","16.5","22","1","0","0","0","0","0","1","3.3","3.3","47.0%"
"60","D.J. Chark (JAC)","4","9","32","8.0","16","0","0","0","0","0","0","1","3.2","3.2","95.0%"
"61","Chris Conley (JAC)","2","7","32","16.0","20","1","0","0","0","0","0","1","3.2","3.2","3.0%"
"62","Tajae Sharpe (MIN)","2","4","31","15.5","16","0","0","0","0","0","0","1","3.1","3.1","0.0%"
"63","Danny Amendola (DET)","3","5","29","9.7","17","0","0","0","0","0","0","1","2.9","2.9","3.0%"
"64","Zay Jones (LV)","3","4","21","7.0","9","0","0","1","3","0","0","1","2.4","2.4","1.0%"
"65","C.J. Board (JAC)","1","3","23","23.0","23","1","0","0","0","0","0","1","2.3","2.3","0.0%"
"66","Bennie Fowler III (NO)","3","6","22","7.3","11","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"67","Geronimo Allison (DET)","2","2","21","10.5","13","0","0","0","0","0","0","1","2.1","2.1","1.0%"
"68","Nelson Agholor (LV)","3","8","21","7.0","12","0","0","0","0","0","0","1","2.1","2.1","2.0%"
"69","Vyncint Smith (NYJ)","1","3","20","20.0","20","1","0","0","0","0","0","1","2.0","2.0","0.0%"
"70","Demaryius Thomas (FA)","2","3","19","9.5","15","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"71","Kalif Raymond (TEN)","2","3","19","9.5","14","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"72","David Moore (SEA)","2","4","18","9.0","12","0","0","0","0","0","0","1","1.8","1.8","1.0%"
"73","Allen Hurns (MIA)","2","3","16","8.0","8","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"74","Stefon Diggs (BUF)","1","5","4","4.0","4","0","0","1","12","0","0","1","1.6","1.6","95.0%"
"75","Christian Kirk (ARI)","2","5","8","4.0","5","0","0","1","8","0","0","1","1.6","1.6","60.0%"
"76","JuJu Smith-Schuster (PIT)","3","5","16","5.3","12","0","0","0","0","0","0","1","1.6","1.6","99.0%"
"77","Pharoh Cooper (CAR)","2","2","15","7.5","9","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"78","Randall Cobb (HOU)","6","8","35","5.8","10","0","0","1","0","0","1","1","1.5","1.5","10.0%"
"79","Willie Snead (BAL)","2","2","15","7.5","8","0","0","0","0","0","0","1","1.5","1.5","1.0%"
"80","Phillip Dorsett (SEA)","2","4","13","6.5","7","0","0","0","0","0","0","1","1.3","1.3","2.0%"
"81","Steven Sims (WAS)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","7.0%"
"82","Isaiah McKenzie (BUF)","3","3","12","4.0","11","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"83","Khadarel Hodge (CLE)","1","1","10","10.0","10","0","0","0","0","0","0","1","1.0","1.0","0.0%"
"84","Trey Quinn (WAS)","1","3","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"85","DeAndre Carter (HOU)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"86","Marvin Hall (DET)","0","1","0","0","0","0","0","1","7","0","0","1","0.7","0.7","0.0%"
"87","Kelvin Harmon (WAS)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","1.0%"
"88","Darius Slayton (NYG)","1","4","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","85.0%"
"89","Allen Robinson (CHI)","1","5","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","99.0%"
"90","Cordarrelle Patterson (CHI)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","1.0%"
"91","Diontae Johnson (PIT)","1","2","3","3.0","3","0","0","1","2","0","0","1","0.5","0.5","82.0%"
"92","DeSean Jackson (PHI)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","44.0%"
"93","Demarcus Robinson (KC)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","2.0%"
"94","Albert Wilson (MIA)","1","2","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","1.0%"
"95","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.0%"
"96","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","John Ross (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.0%"
"99","Hakeem Butler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"100","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Alexander Hollins (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"104","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"105","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Collin Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Riley Ridley (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Anthony Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Malik Turner (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Saeed Blacknall (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Rico Gafford (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Jordan Veasy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Steven Mitchell Jr. (HOU)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"119","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Isaiah Ford (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Cooper Kupp (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.0%"
"122","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Tyron Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Michael Walker (JAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"130","Stephen Carlson (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"131","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Nick Easley (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Duke Williams (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Jason Moore (LAC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"136","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Malik Henry (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Deonte Harris (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"140","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","David Sills (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Gary Jennings Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Keelan Doss (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Jon'Vea Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Greg Dortch (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"150","Johnnie Dixon (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Trent Sherfield (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","DaMarkus Lodge (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Bryant Mitchell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"156","Scott Miller (TB)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"157","Quinton Bell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"158","Juwann Winfree (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","Ishmael Hyman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Jakobi Meyers (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"161","Miles Boykin (BAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"162","Bryan Edwards (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"163","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"164","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"165","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Dillon Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Antoine Wesley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Christian Blake (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"175","Cyril Grayson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"177","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Chad Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Isaac Whitney (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Andre Patton (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"185","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"187","Rashard Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Josh Reynolds (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.0%"
"190","Darvin Kidsy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Da'Mari Scott (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"193","Dylan Cantrell (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Damion Ratley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Devin Gray (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Ryan Switzer (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Brandon Powell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Dede Westbrook (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.0%"
"200","Byron Pringle (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Marquez Valdes-Scantling (GB)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"202","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Deon Cain (PIT)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"205","Cedrick Wilson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"207","Jaleel Scott (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Calvin Ridley (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.0%"
"209","Robert Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Jester Weah (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Anthony Miller (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","50.0%"
"212","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"214","Artavis Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Keke Coutee (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"216","Auden Tate (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"217","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"218","Robert Foster (BUF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"219","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Emmanuel Butler (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Javon Wims (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"222","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Richie James (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"224","Mack Hollins (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","J'Mon Moore (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Jehu Chesson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Braxton Berrios (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"228","Russell Gage (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.0%"
"229","Thomas Ives (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Johnathon Johnson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"245","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Ahmad Wagner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Darrell Stewart Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Lynn Bowden Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"251","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Quartney Davis (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Kristian Wilkerson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Kyle Williams (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Tyler Simmons (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Jaylon Moore (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"261","Scotty Washington (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
