"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","OWN"
"36","Larry Fitzgerald (ARI)","6","8","58","9.7","17","0","0","0","0","0","0","1","5.8","5.8","23.0%"
"37","Marquise Goodwin (PHI)","3","4","41","13.7","17","0","0","1","15","0","0","1","5.6","5.6","1.0%"
"38","Brandin Cooks (HOU)","1","3","29","29.0","29","1","0","1","27","0","0","1","5.6","5.6","87.0%"
"39","Randall Cobb (HOU)","3","6","53","17.7","25","1","0","0","0","0","0","1","5.3","5.3","10.0%"
"40","Alshon Jeffery (PHI)","6","8","52","8.7","13","0","0","0","0","0","0","1","5.2","5.2","40.0%"
"41","Anthony Miller (CHI)","4","7","52","13.0","32","1","0","0","0","0","0","1","5.2","5.2","50.0%"
"42","James Washington (PIT)","3","6","52","17.3","26","2","0","0","0","0","0","1","5.2","5.2","21.0%"
"43","Isaiah McKenzie (BUF)","2","2","52","26.0","46","1","0","0","0","0","0","1","5.2","5.2","0.0%"
"44","Terry McLaurin (WAS)","3","7","51","17.0","22","1","0","0","0","0","0","1","5.1","5.1","95.0%"
"45","Willie Snead (BAL)","4","5","51","12.8","23","1","0","0","0","0","0","1","5.1","5.1","1.0%"
"46","Robert Woods (LAR)","5","9","48","9.6","17","0","0","0","0","0","0","1","4.8","4.8","94.0%"
"47","Demaryius Thomas (FA)","4","9","47","11.8","16","0","0","0","0","0","0","1","4.7","4.7","0.0%"
"48","Sterling Shepard (NYG)","5","9","49","9.8","18","0","0","1","-2","0","0","1","4.7","4.7","55.0%"
"49","Curtis Samuel (CAR)","3","6","19","6.3","7","0","0","2","25","0","0","1","4.4","4.4","40.0%"
"50","Stefon Diggs (BUF)","3","4","44","14.7","20","1","0","0","0","0","0","1","4.4","4.4","95.0%"
"51","Olabisi Johnson (MIN)","4","4","43","10.8","23","1","0","0","0","0","0","1","4.3","4.3","1.0%"
"52","Julio Jones (ATL)","3","7","42","14.0","20","1","0","0","0","0","0","1","4.2","4.2","100.0%"
"53","Damion Willis (CIN)","4","4","38","9.5","12","0","0","0","0","0","0","1","3.8","3.8","0.0%"
"54","T.Y. Hilton (IND)","4","4","37","9.3","14","0","0","0","0","0","0","1","3.7","3.7","94.0%"
"55","Pharoh Cooper (CAR)","2","2","33","16.5","28","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"56","Demarcus Robinson (KC)","3","6","31","10.3","14","0","0","0","0","0","0","1","3.1","3.1","2.0%"
"57","Adam Humphries (TEN)","4","6","30","7.5","10","0","0","0","0","0","0","1","3.0","3.0","1.0%"
"58","Odell Beckham Jr. (CLE)","2","6","27","13.5","20","1","0","2","15","0","1","1","3.0","3.0","100.0%"
"59","Corey Davis (TEN)","2","4","28","14.0","23","1","0","0","0","0","0","1","2.8","2.8","8.0%"
"60","Geronimo Allison (DET)","2","6","28","14.0","22","1","0","0","0","0","0","1","2.8","2.8","1.0%"
"61","Diontae Johnson (PIT)","5","8","27","5.4","13","0","0","0","0","0","0","1","2.7","2.7","82.0%"
"62","Tavon Austin (FA)","1","1","13","13.0","13","0","0","1","14","0","0","1","2.7","2.7","0.0%"
"63","A.J. Brown (TEN)","2","2","27","13.5","14","0","0","0","0","0","0","1","2.7","2.7","99.0%"
"64","Chris Conley (JAC)","1","3","26","26.0","26","1","0","0","0","0","0","1","2.6","2.6","3.0%"
"65","KeeSean Johnson (ARI)","3","7","22","7.3","9","0","0","1","3","0","0","1","2.5","2.5","1.0%"
"66","Kendrick Bourne (SF)","2","2","24","12.0","14","0","0","0","0","0","0","1","2.4","2.4","2.0%"
"67","Trent Sherfield (ARI)","1","3","23","23.0","23","1","0","0","0","0","0","1","2.3","2.3","0.0%"
"68","Trevor Davis (CHI)","4","4","42","10.5","21","1","0","0","0","0","1","1","2.2","2.2","0.0%"
"69","Cole Beasley (BUF)","3","4","21","7.0","8","0","0","0","0","0","0","1","2.1","2.1","11.0%"
"70","Zach Pascal (IND)","1","2","8","8.0","8","0","0","1","12","0","0","1","2.0","2.0","3.0%"
"71","Nelson Agholor (LV)","1","3","20","20.0","20","1","0","0","0","0","0","1","2.0","2.0","2.0%"
"72","Scott Miller (TB)","0","2","0","0","0","0","0","1","18","0","0","1","1.8","1.8","0.0%"
"73","Keenan Allen (LAC)","4","6","18","4.5","10","0","0","0","0","0","0","1","1.8","1.8","96.0%"
"74","Marquez Valdes-Scantling (GB)","1","4","18","18.0","18","0","0","0","0","0","0","1","1.8","1.8","2.0%"
"75","Robby Anderson (CAR)","1","3","16","16.0","16","0","0","0","0","0","0","1","1.6","1.6","47.0%"
"76","Jaron Brown (FA)","2","4","36","18.0","21","1","0","0","0","0","1","1","1.6","1.6","0.0%"
"77","Paul Richardson Jr. (FA)","2","2","14","7.0","8","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"78","Golden Tate (NYG)","3","6","13","4.3","5","0","0","0","0","0","0","1","1.3","1.3","45.0%"
"79","Travis Benjamin (SF)","1","2","13","13.0","13","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"80","Josh Reynolds (LAR)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","5.0%"
"81","Tajae Sharpe (MIN)","1","1","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","0.0%"
"82","Russell Gage (ATL)","1","2","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","3.0%"
"83","Hunter Renfrow (LV)","1","5","12","12.0","12","0","0","0","0","0","0","1","1.2","1.2","40.0%"
"84","Keelan Doss (LV)","2","2","11","5.5","7","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"85","Andy Isabella (ARI)","0","0","0","0","0","0","0","2","11","0","0","1","1.1","1.1","3.0%"
"86","Dante Pettis (SF)","1","3","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","1.0%"
"87","Bobo Wilson (FA)","1","2","11","11.0","11","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"88","Jamison Crowder (NYJ)","2","3","10","5.0","5","0","0","0","0","0","0","1","1.0","1.0","55.0%"
"89","Jake Kumerow (GB)","1","2","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","0.0%"
"90","Emmanuel Sanders (NO)","1","1","9","9.0","9","0","0","0","0","0","0","1","0.9","0.9","73.0%"
"91","Diontae Spencer (DEN)","0","0","0","0","0","0","0","1","9","0","0","1","0.9","0.9","0.0%"
"92","Alex Erickson (CIN)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","1.0%"
"93","Andre Roberts (BUF)","0","0","0","0","0","0","0","1","7","0","0","1","0.7","0.7","0.0%"
"94","Deon Cain (PIT)","1","1","7","7.0","7","0","0","0","0","0","0","1","0.7","0.7","0.0%"
"95","Stanley Morgan Jr. (CIN)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"96","Jarius Wright (FA)","1","3","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","0.0%"
"97","Jakobi Meyers (NE)","1","2","6","6.0","6","0","0","0","0","0","0","1","0.6","0.6","1.0%"
"98","Justin Hardy (FA)","1","1","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","0.0%"
"99","Marqise Lee (NE)","1","2","5","5.0","5","0","0","0","0","0","0","1","0.5","0.5","2.0%"
"100","Cordarrelle Patterson (CHI)","0","0","0","0","0","0","0","1","5","0","0","1","0.5","0.5","1.0%"
"101","Johnny Holton (FA)","0","1","4","0","4","0","0","0","0","0","0","1","0.4","0.4","0.0%"
"102","Kelvin Harmon (WAS)","1","1","4","4.0","4","0","0","0","0","0","0","1","0.4","0.4","1.0%"
"103","Deebo Samuel (SF)","1","3","3","3.0","3","0","0","0","0","0","0","1","0.3","0.3","89.0%"
"104","Malik Henry (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Deonte Harris (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"106","Chad Beebe (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Khadarel Hodge (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"108","Kabion Ento (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Malik Taylor (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"112","Steven Mitchell Jr. (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Codey McElroy (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Jason Moore (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Keith Kirkwood (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Devin Gray (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Alex Bachman (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Nsimba Webster (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","De'Mornay Pierson-El (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Cam Batson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Saeed Blacknall (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Devin Ross (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Rico Gafford (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Jordan Veasy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Joe Fortson (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Trinity Benson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Quinton Bell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"129","John Ursua (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Nick Easley (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Juwann Winfree (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Johnnie Dixon (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.0%"
"136","DaMarkus Lodge (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Lil'Jordan Humphrey (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Chase Claypool (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7.0%"
"139","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.0%"
"140","Bryan Edwards (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"141","Preston Williams (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41.0%"
"142","Antoine Wesley (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Miles Boykin (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"144","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"145","Ishmael Hyman (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Bryant Mitchell (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","David Sills (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Gary Jennings Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Jon'Vea Johnson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Hakeem Butler (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"152","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","N'Keal Harry (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.0%"
"154","Tyron Johnson (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Shaq Roland (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Anthony Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Dillon Mitchell (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Malik Turner (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","J.J. Arcega-Whiteside (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.0%"
"160","Riley Ridley (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Stephen Carlson (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Alexander Hollins (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Terry Godwin (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Michael Walker (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Collin Johnson (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","A.J. Richardson (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Jalen Hurd (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"169","Shawn Poindexter (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Christian Blake (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","C.J. Board (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","JoJo Natson (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"173","Chad Williams (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Ryan Switzer (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"175","Gehrig Dieter (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Isaac Whitney (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Keelan Cole (JAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"178","Andre Patton (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"179","Chris Thompson (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Justin Hardee (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","22.0%"
"181","Isaiah Ford (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Zay Jones (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"183","Chad Hansen (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Taywan Taylor (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","John Ross (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21.0%"
"186","Amara Darboh (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Quincy Adeboyejo (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Tim Patrick (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Josh Malone (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Austin Carr (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"191","Cody Hollister (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Trent Taylor (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Robert Davis (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Artavis Scott (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Jehu Chesson (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Mack Hollins (MIA)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"197","Kenny Golladay (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.0%"
"198","Noah Brown (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Emmanuel Butler (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Ray-Ray McCloud (FA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"201","Daurice Fountain (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","DaeSean Hamilton (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"203","Robert Foster (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Javon Wims (CHI)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"205","Dylan Cantrell (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Equanimeous St. Brown (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Richie James (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"208","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","27.0%"
"209","J'Mon Moore (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Braxton Berrios (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"211","Damion Ratley (CLE)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"212","Jester Weah (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Brandon Powell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Darvin Kidsy (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Da'Mari Scott (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Justin Watson (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"217","Antonio Callaway (FA)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"218","Christian Kirk (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","60.0%"
"219","Greg Ward (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"220","Cyril Grayson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Victor Bolden Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Deante Burton (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Reggie Davis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Fred Brown (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"225","Cedrick Wilson (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.0%"
"227","Jaleel Scott (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Deontay Burnett (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Marcell Ateman (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Brandon Zylstra (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"231","Rashard Davis (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","DJ Montgomery (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Johnathon Johnson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Ja'Marcus Bradley (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Freddie Swain (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Aaron Parker (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Chris Finke (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Lawrence Cager (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Austin Mack (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Trishton Jackson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Omar Bayless (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Stephen Sullivan (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Antonio Gibson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","44.0%"
"249","Binjimen Victor (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Ahmad Wagner (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Isaiah Wright (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Darrell Stewart Jr. (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Lynn Bowden Jr. (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"255","Juwan Johnson (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Malcolm Perry (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Stephen Guidry (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Zimari Manning (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Kristian Wilkerson (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
